input	target
pääkaupunkiseudulla	pää + kaupunkiseudulla
parijalkapallo	pari + jalkapallo
d'argent	d'argent
hevosesi	hevo + sesi
Sandöreniltä	Sandören + iltä
Edin	Edin
luonteenpiirrettä	luonteen + piirrettä
1.	1.
paistopinta	paisto + pinta
Ratcliffe	Ratcliffe
kokeellisen	kokeelli + sen
kiristys	kiristys
Muotijatrendit-Salla	Muotijatrendit + -Salla
nälkäinen	nälkäinen
kuljettujen	kul + jettujen
Prodi	Prodi
liikkeelle	liikkeelle
ylimmässä	yli + mmässä
soveltavalla	sovelta + valla
kielteisesti	kielteisesti
tiedettiin	tie + dettiin
maanantaita	maanantai + ta
PK-35	PK-35
säteilyn	säteily + n
syöksyä	syöksy + ä
askeleista	askel + eista
aikavälillä	aika + välillä
suuruisten	suurui + sten
määrä	määrä
näyttöjen	näyttö + jen
nousemme	nous + emme
EU-komission	EU + -komission
terveyskeskuksissa	terveys + keskuksissa
kivilinnasta	kivi + linnasta
Pilvi	Pilvi
asuinkiinteistön	asuin + kiinteistön
asiantuntijaryhmältä	asian + tuntijaryhmältä
Lisa	Lisa
muitakin	mu + itakin
Pohjois-Intiassa	Pohjois-Intia + ssa
ehtivät	ehti + vät
muutetaan	muut + etaan
pienempi	pien + empi
lepattaen	lepatta + en
ulkoministerinä	ulko + ministerinä
tavarat	tavara + t
laatikoihin	laatik + oihin
hallituksista	hallitu + ksista
teeskentelee	teesken + telee
muodollista	muodolli + sta
esimieheksi	esi + mieheksi
haukkui	haukku + i
Pygmalionista	Pygmalion + ista
yhteenlaskettu	yhteen + laskettu
miinuspuoleksi	miinus + puoleksi
lehmästä	lehmä + stä
johtamiseen	johtami + seen
järjestelmää	järjestelmä + ä
kotiläksy	koti + läksy
tulkittava	tulki + ttava
Ypykkävaaran	Ypykkävaara + n
harjoitellaan	harjoitella + an
muotibloggaajille	muoti + bloggaajille
äänettömiä	äänet + tömiä
huomautuksista	huomautu + ksista
näkevinään	nä + kevinään
puku	puku
mainospuheistaan	mainos + puheistaan
maksamattomia	maksa + mattomia
julkaistaan	julkaista + an
vittuun	vittu + un
ulkopuolelle	ulko + puolelle
Molvanian	Molvania + n
tyttö	tyttö
naiiviin	naiivi + in
ennakkomaksuja	ennakko + maksuja
kiireesti	kiireesti
perimisestä	perimi + sestä
valmistaa	valmistaa
pienoiskylän	pienois + kylän
mielenosoituksen	mielen + osoituksen
sisällään	sisällä + än
porojen	poro + jen
esitelläkseni	esitellä + kseni
päättyivät	päätty + ivät
suojella	suojella
ehkäisevien	ehkäis + evien
äänioikeutta	ääni + oikeutta
ajatuksis	ajatu + ksis
vapaaehtoistyöhön	vapaa + ehtoistyöhön
syrjemmäksi	syrjemmäksi
Stahanovin	Stahanov + in
kapselissa	kapseli + ssa
lisääntyneestä	lisäänty + neestä
rypsiporsaan	rypsi + porsaan
makkaran	makkara + n
keskittymä	keskittymä
lehden	leh + den
piehtaroida	piehtaroida
ammattimaisesta	ammatti + maisesta
toimitettujen	toimit + ettujen
Bauskan	Bauska + n
hajoavasta	hajo + avasta
kosteiden	koste + iden
työvoimareservi	työ + voimareservi
kahviin	kahvi + in
sulkeutui	sulkeutu + i
tehköön	teh + köön
kiikkerästä	kiikkerä + stä
ruoho	ruoho
annetuissa	an + netuissa
ajettavakseen	aj + ettavakseen
Systemsillä	Systems + illä
pöydän	pöy + dän
pornografisen	pornografi + sen
kesätöiden	kesä + töiden
säännönmukaisesti	säännön + mukaisesti
steriilein	steriil + ein
kunnallinen	kunnallinen
heikkotasoisen	heikko + tasoisen
Illinoisin	Illinois + in
taivaltaminen	taivaltaminen
sosiaaliturvan	sosiaali + turvan
neuvostoa	neuvosto + a
syyttäjän	syyttäjä + n
takaisinmaksua	takaisin + maksua
Perhossa	Perho + ssa
kiinteistöjä	kiinteistö + jä
lupien	lup + ien
taitavalla	taitava + lla
rentouttavaksi	rentouttava + ksi
sormistaan	sormi + staan
parturi	parturi
alettua	al + ettua
elintarvikealan	elin + tarvikealan
viimevuotisen	viime + vuotisen
talouskasvua	talous + kasvua
Duodecim	Duodecim
tutkimusapurahan	tutkimus + apurahan
puhemiehelle	puhe + miehelle
varoitukset	varoitu + kset
ennätystehtailuun	ennätys + tehtailuun
tunnettavuutensa	tunnettavuu + tensa
naamoja	naam + oja
laivaliikenteessä	laiva + liikenteessä
veronkorotuksia	veron + korotuksia
identtisen	identti + sen
tarvitsekaan	tarvi + tsekaan
säilyy	säily + y
säästin	sääst + in
ratkaisusta	ratkaisu + sta
Etelä-Afrikassa	Etelä-Afrik + assa
thinkers	thinkers
Raphanus	Raphanus
sivuutetaan	sivuut + etaan
kiittelee	kiit + telee
allekirjoittamassa	allekirjoitta + massa
1973	1973
taskuuni	tasku + uni
vastaavalla	vastaava + lla
voitelu	voitelu
turvallisuutta	turvallisuu + tta
pystytä	pysty + tä
julkistaa	julkistaa
halukkuutensa	halukkuu + tensa
nousivat	nous + ivat
finaaliin	finaali + in
Israelissa	Israel + issa
toimittamatta	toimitta + matta
Kämpissä	Kämp + issä
pitkäksi	pitkä + ksi
kalastukselle	kalastu + kselle
tuloksena	tulo + ksena
minimi-yöunet	minimi + -yöunet
kyseisen	kysei + sen
ulkomaailman	ulko + maailman
mitään	mi + tään
mielihyvää	mieli + hyvää
sukeltaisit	sukelta + isit
ett	et + t
Penelope	Penelope
huomattava	huomattava
liikemies	liike + mies
lihatiskikin	liha + tiskikin
arkikielessä	arki + kielessä
käsityksen	käsity + ksen
PC-tyttö	PC + -tyttö
väärän	väärä + n
saapunut	saapu + nut
erikoistyötapahtumaa	erikois + työtapahtumaa
kaksinkertaisti	kaksinkertaist + i
Venäjä-tutkija	Venäjä + -tutkija
pihaleikkien	piha + leikkien
joukoin	jouk + oin
Adarnasen	Adarnas + en
hameasuun	hame + asuun
estäminen	estäminen
palvelulle	palvelu + lle
1,722	1,722
luentosaliin	luento + saliin
tuleville	tulev + ille
rajoittamattoman	rajoittamat + toman
viimeinen	viimeinen
vaihto	vaihto
kouriikin	kouri + ikin
puoltavat	puolta + vat
oletin	olet + in
arvostusmenetelmiä	arvostus + menetelmiä
epäilys	epäilys
ankkurinappeja	ankkuri + nappeja
haussa	ha + ussa
aktiivisuutta	aktiivisuu + tta
h*lvetin	h*lvetin
muutakaan	muu + takaan
49.208	49.208
keskeneräistä	keskeneräi + stä
heh	heh
ylimyksille	ylimy + ksille
suunnattuja	suunna + ttuja
sallii	salli + i
hiilidioksidi	hiili + dioksidi
sisällytettävä	sisällyt + ettävä
direktiivien	direktiivi + en
talvikengät	talvi + kengät
sokeaksi	sokea + ksi
taivas/helvetti	taivas/helvetti
tehtyjä	teh + tyjä
lennähti	lennäht + i
valtavasta	valtava + sta
markkinoina	markkin + oina
hiljeni	hilje + ni
hallitsee	halli + tsee
ydinfuusioon	ydin + fuusioon
metrotunnelin	metro + tunnelin
kasvopyyhkeitä	kasvo + pyyhkeitä
katsojaa	katsoja + a
ilmaisee	ilmais + ee
rikosta	rikos + ta
samankaltaista	samankaltai + sta
Tehyn	Tehy + n
parijonoon	pari + jonoon
jättämättä	jättä + mättä
klassistinen	klassistinen
kuiskauskin	kuiskaus + kin
osakkaaksi	osak + kaaksi
Kaarlen	Kaarle + n
maljoja	malj + oja
opiskele	opiskel + e
hanskaa	hanska + a
sanojensa	san + ojensa
Power	Power
toooodella	to + ooodella
lakaisee	lakais + ee
noudatettaisiin	noudat + ettaisiin
sotkuinen	sotkuinen
kilpailukykyisempi	kilpailu + kykyisempi
pakkaaminen	pakkaaminen
olleita	oll + eita
ääntyy	äänty + y
Gaudin	Gaudin
ymmärrettynä	ymmär + rettynä
maoreja	maor + eja
vakoojat	vakooja + t
kappalehintaa	kappale + hintaa
ohjausohjelmien	ohjaus + ohjelmien
ammattitutkinto	ammatti + tutkinto
tasattu	tasa + ttu
tappaisit	tappa + isit
ylimys	ylimys
simulator	simulator
tutkijalle	tutkija + lle
Moldovan	Moldova + n
ruokakerma	ruoka + kerma
kylmät	kylmä + t
17025000	17025000
kysyen	kysy + en
muutun	muut + un
asuinpaikan	asuin + paikan
luultua	luul + tua
täyttäneensä	täyttä + neensä
asiakkaalle	asiak + kaalle
johdon	joh + don
Perryn	Perry + n
alemmalla	alem + malla
hyväksymme	hyväksy + mme
entisestä	enti + sestä
tarjoamaa	tarjo + amaa
yhdestoista	yhdes + toista
konepaja-	kone + paja-
ollessaan	oll + essaan
kahlitsijana	kahlitsija + na
juhlaseksi	juhla + seksi
lähestymistapa	lähestymis + tapa
tekisimme	te + kisimme
Muntadar	Muntadar
haavoittuneita	haavoittu + neita
tilastointi	tilastointi
ystäväänsä	ystävä + änsä
2.0:n	2.0 + :n
sekin	se + kin
soitetaan	soit + etaan
vajaat	vajaat
ikoniksi	ikoni + ksi
meriliikennettä	meri + liikennettä
alkion	alkio + n
hevos-	hevo + s-
Parkinson-lääkkeellään	Parkinson + -lääkkeellään
eristäytymistä	eristäytymi + stä
kaupunkipalolta	kaupunki + palolta
kampylobakteerien	kampylo + bakteerien
GPS-trackeriksi	GPS + -trackeriksi
kyseiselle	kysei + selle
muistuttamaan	muistutta + maan
kumppaneiden	kumppan + eiden
paisteltua	paistel + tua
hyväksyntä	hyväksyntä
XXI	XXI
asianmukaiset	asian + mukaiset
seiloripukuisista	seilori + pukuisista
pöllinyt	pölli + nyt
karkuun	karkuun
Asiaan	Asia + an
kolmikantasopimuksessa	kolmi + kantasopimuksessa
Hannu	Hannu
perinteinen	perinteinen
vastustava	vastusta + va
joukkueella	joukkue + ella
Galatiasta	Galatia + sta
lievältä	lievä + ltä
rajoille	raj + oille
ooppera	ooppera
sekoitellen	sekoitell + en
perhelomilla	perhe + lomilla
öljy-yhtiön	öljy + -yhtiön
unohdinkin	unoh + dinkin
749	749
vahvistettavia	vahvist + ettavia
keltasininen	kelta + sininen
pintaa	pinta + a
säilyvät	säily + vät
viivästyksestä	viivästy + ksestä
kulttuuriperinnettä	kulttuuri + perinnettä
piristää	piristää
rintasyöpä	rinta + syöpä
utuiselta	utui + selta
kokouksista	kokou + ksista
HVK-valmistelujen	HVK + -valmistelujen
vinkunaan	vinkuna + an
yhteismäärä	yhteis + määrä
kiihtyminen	kiihtyminen
koitoksiin	koito + ksiin
nähtyään	näh + tyään
toimitettava	toimit + ettava
varataan	varata + an
rahalaitosten	raha + laitosten
käyttötarkoituksen	käyttö + tarkoituksen
lämpenevä	läm + penevä
liikaa	liikaa
Navarran	Navarra + n
taivutusta	taivutus + ta
työpaikkojen	työ + paikkojen
lainsäätäjälle	lain + säätäjälle
heilutteli	heilut + teli
jokeen	jok + een
kotieläinten	koti + eläinten
taloudellisilta	taloudelli + silta
paksut	paksu + t
ajatella	ajatella
olemattomista	olemat + tomista
puolitettuna	puolit + ettuna
pirstaloituvansa	pirstaloitu + vansa
ilmoille	ilm + oille
kuulostamatta	kuulosta + matta
katsoessani	katso + essani
kaaliini	kaali + ini
pelaamaan	pela + amaan
postereita	poster + eita
myönteisenä	myöntei + senä
ensiesiteltiin	ensi + esiteltiin
osittain	osittain
viinasta	viina + sta
opiskelupaikkaa	opiskelu + paikkaa
annettavista	an + nettavista
tasapelin	tasa + pelin
väitöskirjansa	väitös + kirjansa
helpottanut	helpotta + nut
kokeilla	kokeilla
moka	moka
Vuorisalon	Vuorisalo + n
puolueettoman	puolueet + toman
keski-ikäinen	keski + -ikäinen
Internet-liikenteen	Internet + -liikenteen
hyväksytyt	hyväksy + tyt
nostamiseksi	nostami + seksi
kuviin	kuv + iin
saatikka	saatikka
Ovidiuksen	Ovidiu + ksen
sanottava	sano + ttava
1922	1922
ammuttu	am + muttu
Cruise	Cruise
lajien	laji + en
kilpailusääntöjen	kilpailu + sääntöjen
ykkössijaa	ykkös + sijaa
veneen	vene + en
nuollessa	nuoll + essa
hakkaisi	hak + kaisi
harmitella	harmitella
98	98
nimeämättä	nime + ämättä
lomansa	loma + nsa
kunnioitettava	kunnioit + ettava
tytöille	tyt + öille
löysä	löysä
ideoidessa	ideoi + dessa
kaupunginvaltuuston	kaupungin + valtuuston
murhaamisesta	murhaami + sesta
varasuunnitelmaan	vara + suunnitelmaan
ministeri	ministeri
työntekijää	työn + tekijää
posterinäyttely	posteri + näyttely
kovalla	kova + lla
virka-asunnossa	virka + -asunnossa
koti-ikävä	koti + -ikävä
saavista	saavi + sta
kiusallisen	kiusalli + sen
tästäkin	tä + stäkin
parsitusta	parsi + tusta
kuulemistilaisuuden	kuul + emistilaisuuden
julkiset	julki + set
start	start
perustellulta	perustel + lulta
suorittaneille	suoritta + neille
ehdolla	eh + dolla
sädettä	säde + ttä
ehdotuksensa	ehdotu + ksensa
rehellinen	rehellinen
avarassa	avara + ssa
nielaisi	nielais + i
ylikypsennä	ylikypsen + nä
Keski-Euroopan	Keski-Euroop + an
aikovat	aiko + vat
1.9.2005	1.9.2005
kieltäytyi	kieltäyty + i
keskeytettävä	keskeyt + ettävä
haltuun	haltuun
ilmestyy	ilmesty + y
ruoalla	ruo + alla
hyttivaimoni	hytti + vaimoni
tilastollisesti	tilastollisesti
aikaisempia	aikai + sempia
minuutit	minuut + it
kummittelevan	kummit + televan
sakeus	sakeus
syntyvistä	synty + vistä
fiksuna	fiksu + na
kriiseiksi	kriis + eiksi
ankkurit	ankkuri + t
Plotinoksen	Plotino + ksen
negatiiviset	negatiivi + set
henkilökohtaiset	henkilö + kohtaiset
jatkuvassa	jatkuva + ssa
päiväpeittonikin	päivä + peittonikin
Tampereelta	Tampere + elta
synty	synty
Ikean	Ikea + n
bimboa	bimbo + a
muinaisjäännökset	muinais + jäännökset
Viipurin	Viipuri + n
saartamaan	saarta + maan
Began	Began
pistoolinpiippuun	pistooli + npiippuun
Harrilta	Harri + lta
sijainteja	sijaint + eja
kalpenivat	kal + penivat
1948–1951	1948–1951
moottoreihin	moottor + eihin
häiritsemätöntä	häiritsemätön + tä
sodanjälkeisten	sodan + jälkeisten
tällainen	tällainen
pidämme	pi + dämme
suunnatuista	suunna + tuista
kosketaan	koske + taan
syntisiä	synti + siä
elimistön	elimistö + n
Mithridatekseltä	Mithridate + kseltä
väärin	väärin
paritusepäilyt	paritus + epäilyt
elokuvasta	elo + kuvasta
harhainen	harhainen
heikentyneiden	heikenty + neiden
vaivalloisesti	vaivalloisesti
kuultiin	kuul + tiin
erä	erä
kehuvan	kehu + van
mitätön	mitätön
vieläkin	vielä + kin
Modus	Modus
lauluosuudesta	laulu + osuudesta
menettelysäännöt	menettely + säännöt
itkeä	itkeä
onnittelemalla	onnit + telemalla
valotuksilla	valotu + ksilla
Annelin	Anneli + n
1986	1986
kaikentyyppisiin	kaikentyyppi + siin
alkoholitta	alkoholi + tta
uhreista	uhr + eista
laitehankintaa	laite + hankintaa
sotilaalliseen	sotilaalli + seen
tiettyä	tietty + ä
itäinen	itäinen
pitkäkuitusellun	pitkä + kuitusellun
ampumaseuran	ampumaseura + n
levyistä	levy + istä
Fischer	Fischer
median	media + n
näppäimistä	näppäi + mistä
täsmännetään	täsm + ännetään
omaisuuden	omaisuu + den
vaikeata	vaikea + ta
ilmaa	ilma + a
vuodentakaisesta	vuo + dentakaisesta
kappaleista	kappale + ista
teoreettista	teoreetti + sta
tehnyt	teh + nyt
tekijöitä	tekij + öitä
hellalle	hella + lle
kehys	kehys
pöytien	pöy + tien
solmittu	solmi + ttu
ilmansuuntaan	ilman + suuntaan
projektiryhmän	projekti + ryhmän
intohimon	into + himon
palavaan	pala + vaan
1600-lukua	1600 + -lukua
Vienan	Viena + n
panostanut	panosta + nut
yliopistosarjaa	yli + opistosarjaa
valmentavat	valmentava + t
jatkoille	jatko + ille
luonnonkatastrofeja	luon + nonkatastrofeja
vaalipiiristä	vaali + piiristä
tilasi	tila + si
Rosado	Rosado
vedet	ve + det
Iltasanomille	Iltasanom + ille
sekavaan	sekava + an
83/196/ETY	83/196/ETY
välien	väli + en
määritettäessä	määrit + ettäessä
prosenttiosuus	prosentti + osuus
palvelualoilla	palvelu + aloilla
huikeat	huikea + t
lahjoituksella	lahjoitu + ksella
SDP:n	SDP + :n
runoillaan	runo + illaan
vanhimpia	vanh + impia
ekologiset	ekologi + set
vahingon	vahin + gon
english	english
sattuma	sattuma
Pätynen	Pätynen
ruoanlaitossa	ruoan + laitossa
suorittaja	suorittaja
ylioppilaskokeista	yli + oppilaskokeista
ehtynyt	ehty + nyt
puhelimensa	puheli + mensa
innokkaimmatkin	innok + kaimmatkin
vertaisverkkotekniikan	vertais + verkkotekniikan
haluan	halu + an
palautua	palautua
13	13
suurtakaan	suur + takaan
kulujen	kulu + jen
leipälevyä	leipä + levyä
yöelämä	yö + elämä
hallussa	hallussa
rikollisuutta	rikollisuu + tta
Storsjön	Storsjö + n
eurooppalaisesta	eurooppalai + sesta
sika-nautaa	sika + -nautaa
Alexan	Alexa + n
suosiotaan	suosio + taan
vakuuttuneita	vakuuttu + neita
vaihdoimme	vaih + doimme
Naganon	Nagano + n
idyllinen	idyllinen
manga-	manga + -
näytteilleasettajaa	näytteilleasettaja + a
olevat	ol + evat
kiihottaa	kiihottaa
puhkeamisen	puhkeami + sen
miettiä	miettiä
uudelta	uu + delta
menisit	men + isit
löydätte	löy + dätte
kylläkään	kyllä + kään
Litmasta	Litma + sta
luotettavia	luotettav + ia
asialla	asia + lla
Hadron	Hadron
tapaamisessa	tapaami + sessa
tuijottavat	tuijotta + vat
poikkikatu	poikkikatu
tuntemaan	tunte + maan
rantalepikoista	ranta + lepikoista
sirkushuvit	sirkus + huvit
tietämys	tietämys
yleisöä	yleisö + ä
saattamisesta	saattami + sesta
odottelin	odot + telin
vastanäyttelijä	vasta + näyttelijä
kustannuksella	kustannu + ksella
Recordingsin	Recordings + in
määritelmän	määritelmä + n
pekoni	pekoni
jättikin	jätt + ikin
vastalauseemme	vasta + lauseemme
pelastuspaketissa	pelastus + paketissa
puolustautuvan	puolustautu + van
miljoonittain	miljoonittain
Matilden	Matilde + n
nurkkapöytää	nurkka + pöytää
naaraiden	naara + iden
paitsi	paitsi
tuuletetaan	tuulet + etaan
ammattipelaaja	ammatti + pelaaja
laukaisevia	laukais + evia
vartalotuotteita	vartalo + tuotteita
rakastelulle	rakastelu + lle
saamasta	saa + masta
kutistumaan	kutistu + maan
terrorismista	terrorismi + sta
valua	valua
Malmivaara	Malmivaara
lopeta	lopet + a
yöpakkasesta	yö + pakkasesta
ympäristöasiat	ympäristö + asiat
poistua	poistua
lyönnin	lyön + nin
saavutetulla	saavut + etulla
opinto-ohjaajille	opinto + -ohjaajille
joihin	jo + ihin
valuessa	valu + essa
rauhoittelee	rauhoit + telee
huomattava	huoma + ttava
krrrz	krrrz
esitetyssä	esit + etyssä
kiukkuiseksi	kiukkui + seksi
05.03.10	05.03.10
tein	te + in
sormensa	sorm + ensa
samalta	sama + lta
sensoriseen	sensori + seen
rikkonut	rikko + nut
syöksyjä	syöksy + jä
etuja	etu + ja
johtajaopettajan	johtaja + opettajan
soveltamisalaltaan	soveltamis + alaltaan
julkisyhteisöjen	julkis + yhteisöjen
Pekua	Peku + a
Powerpoint-kalvojen	Powerpoint + -kalvojen
Kyynärä	Kyynärä
tuomistaan	tuo + mistaan
Diablo	Diablo
Riku	Riku
yleisintä	ylei + sintä
parantanut	paranta + nut
koululaisryhmälle	koululais + ryhmälle
70.	70.
takavarikoivat	takavarikoi + vat
tulevaan	tuleva + an
senaatin	senaat + in
Windows-älypuhelimensa	Windows + -älypuhelimensa
220-265	220-265
sadot	sa + dot
tukossa	tukossa
hipoessani	hipo + essani
kauemmas	kauemmas
arkisen	arki + sen
sinua	sin + ua
Euro-Välimeri-kumppanuuden	Euro + -Välimeri-kumppanuuden
kovassa	kova + ssa
kysymään	kysy + mään
CERNissä	CERN + issä
edunsaajia	edun + saajia
kitkan	kitka + n
Nigeria	Nigeria
kulttuurisia	kulttuuri + sia
Third	Third
asuntoihin	asunto + ihin
ajatusten	ajatus + ten
oppimispäiväkirja	oppimis + päiväkirja
aineille	aine + ille
katsomassa	katso + massa
kasvava	kasva + va
järjestäjäverkon	järjestäjä + verkon
suunta	suunta
söpöt	söpö + t
haluavien	haluav + ien
jossai	jo + ssai
cover-raita	cover + -raita
hiilikaivoksiin	hiili + kaivoksiin
Arothron	Arothron
heitettyään	heit + ettyään
ulkopoliittista	ulko + poliittista
maailmanlaajuistuminen	maailmanlaajuistuminen
beta-versio	beta + -versio
kehittämisyksikkö	kehittämis + yksikkö
kaikille	kaik + ille
sokerialan	sokeri + alan
näyttämö	näyttämö
ohjauskorkoja	ohjaus + korkoja
tapasimme	ta + pasimme
1960	1960
hallinnollinen	hallinnollinen
ilmoitusten	ilmoitus + ten
haistella	haistella
painoivat	pain + oivat
Countachin	Countach + in
lapinkylästä	lapinkylä + stä
lukiolaisille	lukiolai + sille
levy-yhtiöiden	levy + -yhtiöiden
lähteä	lähteä
93/23/ETY	93/23/ETY
vaihtoehtoista	vaihto + ehtoista
kirjo	kirjo
tähdenlennon	tähden + lennon
Uno	Uno
pudotakseen	pudota + kseen
valelin	valel + in
astunu	astu + nu
luterilaisen	luterilai + sen
vakuus	vakuus
kohteliaasti	kohteliaasti
Malmilla	Malmi + lla
tunnustettua	tunnust + ettua
salakuljetuksen	sala + kuljetuksen
osaamisintensiivisten	osaamis + intensiivisten
äärimmäisen	äärimmäi + sen
valitut	vali + tut
kysymyksiinne	kysymy + ksiinne
tavallisiin	tavalli + siin
CERN	CERN
naamaa	naama + a
eleeltä	ele + eltä
synnytään	syn + nytään
Hemi	Hemi
kyliä	kyl + iä
ylemmästä	ylem + mästä
velkaantumiseen	velkaantumi + seen
aiheeltaan	aihe + eltaan
viipymättä	viipy + mättä
hallintoon	hallinto + on
puremakaan	purema + kaan
vapauteni	vapau + teni
kesäisin	kesäisin
moneksi	mon + eksi
pätkä	pätkä
Lankojärvellä	Lankojärv + ellä
konekorttelin	kone + korttelin
sukkulalla	sukkula + lla
pillillä	pilli + llä
verkostojensa	verkosto + jensa
suhteesta	suh + teesta
kaupallisen	kaupalli + sen
Lappalainen	Lappalainen
tuotuna	tuo + tuna
23-vuotiaasta	23 + -vuotiaasta
häiriötä	häiriö + tä
huippujutuilta	huippu + jutuilta
Kovddoskaisi	Kovddoskaisi
kahdestakymmenestä	ka + hdestakymmenestä
toipunut	toipu + nut
ehdottamaa	ehdotta + maa
talot	talo + t
nykyisellään	nykyisellään
jalkojensa	jalk + ojensa
hallinnollista	hallinnolli + sta
odotus	odotus
avioero	avio + ero
tukia	tuki + a
silmää	silmä + ä
suhtautui	suhtautu + i
sanoneen	sano + neen
juurella	juur + ella
Boylen	Boyle + n
sukunimeen	suku + nimeen
sijoittunutta	sijoittu + nutta
mg/ilta	mg/ilta
kohtaamiseen	koh + taamiseen
juomaani	juoma + ani
luottotappioita	luotto + tappioita
ranskalainen	ranskalainen
