input	target
qulaqlara	qulaq + lara
qulaqlarda	qulaq + larda
hörümçəyini	hörümçə + yini
fleytada	fleyta + da
kompüterin	kompüter + in
mələyim	mələ + yim
dənizlərdən	dəniz + lərdən
günəş	günəş
zəlzələnin	zəlzələ + nin
busələrin	busə + lərin
süpürgələr	süpürgə + lər
sümüklərinizi	sümük + lərinizi
qurbağanı	qurbağa + nı
avtomobillərdən	avtomobil + lərdən
penislərinizin	penis + lərinizin
oxumaq	oxu + maq
hinduşkaları	hinduşka + ları
körfəzdən	körfəz + dən
qardaşınıza	qardaş + ınıza
bibərə	bibər + ə
ereksiyamızı	ereksiya + mızı
analarda	ana + larda
gəmilərdən	gəmi + lərdən
günbəzlərdə	günbəz + lərdə
amfiteatr	amfiteatr
bacımın	bacı + mın
kraliçasından	kraliça + sından
Peterinən	Peter + inən
cana	can + a
tülküdən	tülkü + dən
köməklərini	kömək + lərini
ilanlar	ilan + lar
kölgədən	kölgə + dən
hörümçəyimiz	hörümçə + yimiz
sevgi	sevgi
dayanacaqlarda	dayanacaq + larda
buynuzlarının	buynuz + larının
matçları	matç + ları
gülüşlərini	gülüş + lərini
busənin	busə + nin
baxmaz	bax + maz
vazanıza	vaza + nıza
istifadəçilərdə	istifadəçi + lərdə
baharlardan	bahar + lardan
fəaliyyətlərinizə	fəaliyyət + lərinizə
baldızını	baldız + ını
cüməni	cümə + ni
dibçəkdə	dibçək + də
oxlarda	ox + larda
telfunda	telfun + da
xəzinələrimizdə	xəzinə + lərimizdə
tərcümələrinə	tərcümə + lərinə
düşmanlarınızın	düşman + larınızın
tərcümələrimizdən	tərcümə + lərimizdən
dinozavrda	dinozavr + da
ereksiyanızı	ereksiya + nızı
xoruzlardan	xoruz + lardan
öpüşləri	öpüş + ləri
boyadan	boya + dan
qucaxlaşdılar	qucaxla + şdılar
kraliçası	kraliça + sı
böyrəyə	böyrə + yə
fəaliyyətindən	fəaliyyət + indən
bağırtıda	bağırtı + da
ereksiyanda	ereksiya + nda
pendirlərdə	pendir + lərdə
gözünüzə	göz + ünüzə
ütü	ütü
alovun	alov + un
dirsəkləri	dirsək + ləri
kərpiclərdə	kərpic + lərdə
maşınlarda	maşın + larda
kitabların	kitab + ların
balıqlar	balıq + lar
xəbərlərdən	xəbər + lərdən
beynini	bey + nini
gələ	gəl + ə
dəvəquşundan	dəvəquşu + ndan
köməyi	kö + məyi
payları	pay + ları
zəfərə	zəfər + ə
kraliça	kraliça
ağladıq	ağla + dıq
baldızlarının	baldız + larının
zoğlar	zoğ + lar
meyvədən	meyvə + dən
fəlsəfələr	fəlsəfə + lər
sümüyümüzə	sümü + yümüzə
almazlara	almaz + lara
təyyarəni	təyyarə + ni
günəşlər	günəş + lər
oğraşlar	oğraş + lar
onurğalarınız	onurğa + larınız
birliklərin	birlik + lərin
məktəblərinizdən	məktəb + lərinizdən
ereksiyanı	ereksiya + nı
ütülərə	ütü + lərə
elirəm	el + irəm
dəyirmanlar	dəyirman + lar
badımcanları	badımcan + ları
mənzərəndə	mənzərə + ndə
dirsəklərimdən	dirsək + lərimdən
dülgər	dülgər
namazından	namaz + ından
dünyalarımıza	dünya + larımıza
xəbərə	xəbər + ə
oraqların	oraq + ların
öpüşlərə	öpüş + lərə
kompüterdə	kompüter + də
tələbələrim	tələbə + lərim
dırnağımız	dırnağ + ımız
canavarı	canavar + ı
dinozavr	dinozavr
oxumasını	oxu + masını
dinozavra	dinozavr + a
biçin	biçin
gülüşlərimizi	gülüş + lərimizi
xəzinələrim	xəzinə + lərim
onurğalarıma	onurğa + larıma
ağlayırlar	ağla + yırlar
bıçaqlarımıza	bıçaq + larımıza
müzakirələrimə	müzakirə + lərimə
keçilərdən	keçi + lərdən
busə	busə
şənbələrin	şənbə + lərin
dirsəkdən	dirsək + dən
buynuzlarımda	buynuz + larımda
cümədən	cümə + dən
göl	göl
dalğalarını	dalğa + larını
tülpan	tülpan
əriyinizdə	əri + yinizdə
qızılgülə	qızılgül + ə
günəbaxanlardan	günəbaxan + lardan
pilləkəndə	pilləkən + də
tərcüməsinə	tərcümə + sinə
xəzinələrinizdən	xəzinə + lərinizdən
anamı	ana + mı
mahnılarda	mahnı + larda
göbəklərdə	göbək + lərdə
qələbəni	qələbə + ni
tələbələrinizi	tələbə + lərinizi
qulaqlarımızdan	qulaq + larımızdan
qardaşlarımızın	qardaş + larımızın
qardaşlıqdan	qardaşlıq + dan
köynəklərimiz	köynək + lərimiz
şaftalı	şaftalı
vəziyyətlərinizin	vəziyyət + lərinizin
avqust	avqust
sivilizasiyanı	sivilizasiya + nı
kölgələrimi	kölgə + lərimi
bağbanlarda	bağban + larda
qardaşlarının	qardaş + larının
mədrəsədən	mədrəsə + dən
günəşlərin	günəş + lərin
ensiklopediyaların	ensiklopediya + ların
qonşuya	qonşu + ya
düşmənlərimdən	düşmən + lərimdən
portağalın	portağal + ın
bitkilərin	bitki + lərin
amfiteatrları	amfiteatr + ları
vəziyyətlərinin	vəziyyət + lərinin
qoxular	qoxu + lar
qələbələrə	qələbə + lərə
əqrəblərə	əqrəb + lərə
alçalarım	alça + larım
yarasanın	yarasa + nın
köpəkləri	köpək + ləri
düsünürdüz	dü + sünürdüz
tələbələriniz	tələbə + ləriniz
yağışlarda	yağış + larda
mənzərələrindən	mənzərə + lərindən
gözlərini	göz + lərini
qarğaların	qarğa + ların
təbiətdən	təbiət + dən
incəsənətlərin	incəsənət + lərin
dirsəyimizə	dirsə + yimizə
oxların	ox + ların
qardaşın	qardaş + ın
açarımızın	açar + ımızın
muzeyləri	muzey + ləri
bazarlara	bazar + lara
silahları	silah + ları
xəritələri	xəritə + ləri
təzyiqləri	təzyiq + ləri
körpünün	körpü + nün
vertolyotdan	vertolyot + dan
hüceyrələrinizin	hüceyrə + lərinizin
xalqada	xalqa + da
eşşəyin	eşşə + yin
əriklərini	ərik + lərini
pomidorun	pomidor + un
respublikanın	respublika + nın
yoldaşdan	yoldaş + dan
xəritəni	xəritə + ni
boyada	boya + da
bürcə	bürc + ə
əjdəhalarda	əjdəha + larda
rəhbərlərində	rəhbər + lərində
xəbərlər	xəbər + lər
ördəyə	ördə + yə
şirkətin	şirkət + in
geyşanın	geyşa + nın
mətbəxlərə	mətbəx + lərə
axışlar	axış + lar
bağbanın	bağban + ın
ağacdələnlərdən	ağacdələn + lərdən
narlarda	nar + larda
süpürgəyə	süpürgə + yə
saqqallardan	saqqal + lardan
portağalları	portağal + ları
onurğamın	onurğa + mın
cüməyə	cümə + yə
kağızda	kağız + da
dalğalarınızın	dalğa + larınızın
xəstəliklərdə	xəstəlik + lərdə
olmağı	ol + mağı
arxivlərinə	arxiv + lərinə
eşşəyi	eşşə + yi
sabunlardan	sabun + lardan
dolabda	dolab + da
açarlarınızı	açar + larınızı
arxivlərimizin	arxiv + lərimizin
yemişinizi	yemiş + inizi
ətin	ət + in
kraliçanızda	kraliça + nızda
ədəbiyyata	ədəbiyyat + a
günləri	gün + ləri
vazanızın	vaza + nızın
adanı	ada + nı
analarımızı	ana + larımızı
qəlbləri	qəlb + ləri
xəritəndən	xəritə + ndən
dağın	dağ + ın
vəziyyətlərimdən	vəziyyət + lərimdən
buynuzlar	buynuz + lar
günbəz	günbəz
mələyimizin	mələ + yimizin
dinozavrınız	dinozavr + ınız
geyşanı	geyşa + nı
dəmirlərə	dəmir + lərə
jasmin	jasmin
gözdə	göz + də
dünyalarını	dünya + larını
çiçəkdə	çiçək + də
kişiyə	kişi + yə
düşməndən	düşmən + dən
düşmənə	düşmən + ə
bülbül	bülbül
qəlblərdə	qəlb + lərdə
axşamlarda	axşam + larda
sözlərdə	söz + lərdə
dülgərlər	dülgər + lər
ereksiyasının	ereksiya + sının
qaçqında	qaçqın + da
xəritəmizə	xəritə + mizə
arxivlərdən	arxiv + lərdən
qaçqınlardan	qaçqın + lardan
cümədə	cümə + də
tarixdə	tarix + də
meymunlardan	meymun + lardan
qalan	qal + an
müzakirələrimizdə	müzakirə + lərimizdə
dodaqların	dodaq + ların
osminoqa	osminoq + a
uşaqlığıma	uşaqlığ + ıma
leşyeyən	leşyeyən
gümüşü	gümüş + ü
filmlərin	film + lərin
baldızınızdan	baldız + ınızdan
əqrəbimi	əqrəb + imi
dolaba	dolab + a
yaxçıdı	yaxçı + dı
baldızları	baldız + ları
almazlardan	almaz + lardan
incəsənətin	incəsənət + in
dirsəklərinizdən	dirsək + lərinizdən
məktəblərimizdən	məktəb + lərimizdən
qılınc	qılınc
arxivimiz	arxiv + imiz
nardan	nar + dan
fəaliyyətimizdən	fəaliyyət + imizdən
süngülərin	süngü + lərin
fakültələr	fakültə + lər
penislərimizin	penis + lərimizin
qərənfildə	qərənfil + də
bıçaqlar	bıçaq + lar
gülürsən	gül + ürsən
köynəklərimdə	köynək + lərimdə
sevgidə	sevgi + də
tülpanda	tülpan + da
dinozavrlarımızın	dinozavr + larımızın
gümüşün	gümüş + ün
şaftalıların	şaftalı + ların
qalacax	qal + acax
açarlarımızı	açar + larımızı
ərikləri	ərik + ləri
hörümçəkdən	hörümçək + dən
dalğan	dalğa + n
penislərimizdən	penis + lərimizdən
zürafə	zürafə
cücünü	cücü + nü
təyyarələri	təyyarə + ləri
bardağın	bardağ + ın
tülpanlardan	tülpan + lardan
həftədə	həftə + də
alətinizi	alət + inizi
alçalarınız	alça + larınız
bayquşu	bayquş + u
şaftalılarınız	şaftalı + larınız
sümüklərimə	sümük + lərimə
tələbələrə	tələbə + lərə
əqrəblər	əqrəb + lər
düşmanlarımda	düşman + larımda
bacınızdan	bacı + nızdan
pişiklər	pişik + lər
şamisenlərdə	şamisen + lərdə
düşmanların	düşman + ların
açarım	açar + ım
bağırsağı	bağırsağ + ı
buynuzlarımızı	buynuz + larımızı
gündə	gün + də
dırnaqlarım	dırnaq + larım
oyuncaqlar	oyuncaq + lar
səviyyənin	səviyyə + nin
meymunlarda	meymun + larda
silahda	silah + da
kəfgirlərimin	kəfgir + lərimin
dırnaqlarımızın	dırnaq + larımızın
dülgərin	dülgər + in
qulaqlarımızı	qulaq + larımızı
fəaliyyətlərimizdən	fəaliyyət + lərimizdən
karpların	karp + ların
süngüsündə	süngü + sündə
alçada	alça + da
əqrəbiniz	əqrəb + iniz
gözlərinin	göz + lərinin
ona	o + na
çiçəyin	çiçə + yin
arxivini	arxiv + ini
qoxumun	qoxu + mun
can	can
süngümüz	süngü + müz
köpüklərdən	köpük + lərdən
xəzinələrinizə	xəzinə + lərinizə
qapıda	qapı + da
bibərlərdə	bibər + lərdə
isimlər	isim + lər
qoxularınızın	qoxu + larınızın
fəlsəfəmi	fəlsəfə + mi
sözlüklərdən	sözlük + lərdən
müzakirələriniz	müzakirə + ləriniz
səbəbin	səbəb + in
rəngləyəcəksiniz	rənglə + yəcəksiniz
tələbəmizdə	tələbə + mizdə
bıçaqlarımızdan	bıçaq + larımızdan
qurbağaları	qurbağa + ları
kəfgirinizdə	kəfgir + inizdə
fəlsəfəmizdən	fəlsəfə + mizdən
cümələri	cümə + ləri
çiçəyə	çiçə + yə
rəhbərlərdə	rəhbər + lərdə
kəlbətindən	kəlbətin + dən
qarğalar	qarğa + lar
rəngləyirəm	rənglə + yirəm
düşməninizdən	düşmən + inizdən
ereksiyalarında	ereksiya + larında
kinin	ki + nin
gəmilərin	gəmi + lərin
getdi	get + di
dovşanın	dovşan + ın
xərdə	xər + də
buynuzda	buynuz + da
rəngləyirsiniz	rənglə + yirsiniz
badamı	badam + ı
dəyirmanları	dəyirman + ları
dondurmalar	dondurma + lar
qardaşlarından	qardaş + larından
rənglər	rəng + lər
son	son
yetişibdir	yetiş + ibdir
delfində	delfin + də
hörümçəklərimi	hörümçək + lərimi
biz	biz
darçında	darçın + da
dələdən	dələ + dən
sümüklərimizə	sümük + lərimizə
şaftalında	şaftalı + nda
qarpızlar	qarpız + lar
qəlbimizi	qəlb + imizi
süpürgə	süpürgə
dırnağın	dırnağ + ın
namazınıza	namaz + ınıza
sərçələrə	sərçə + lərə
yaquarların	yaquar + ların
şaftalıları	şaftalı + ları
mənzərəsindən	mənzərə + sindən
vazalarda	vaza + larda
gözlərdən	göz + lərdən
baldızınıza	baldız + ınıza
birliyə	birli + yə
şahmatı	şahmat + ı
yemişimdə	yemiş + imdə
qardaşlarınızda	qardaş + larınızda
qəlbi	qəlb + i
qoxunuza	qoxu + nuza
analarım	ana + larım
dibçəyi	dibçə + yi
dalğalara	dalğa + lara
vəziyyətdən	vəziyyət + dən
onurğalarından	onurğa + larından
köynəklərindən	köynək + lərindən
cücülərə	cücü + lərə
ilanlardan	ilan + lardan
karpları	karp + ları
qarışqaların	qarışqa + ların
balalaykalara	balalayka + lara
xər	xər
dalğam	dalğa + m
qaçqınları	qaçqın + ları
kölgəsində	kölgə + sində
quşda	quş + da
kişiləri	kişi + ləri
qoxusuna	qoxu + suna
rəhbərlərindən	rəhbər + lərindən
düşməniniz	düşmən + iniz
körfəzi	körfəz + i
qəlblərindən	qəlb + lərindən
mənzərələrinizi	mənzərə + lərinizi
sərçələrdə	sərçə + lərdə
balalaykaları	balalayka + ları
canavarın	canavar + ın
dırnaqlarımızı	dırnaq + larımızı
dünyalarının	dünya + larının
kərgədan	kərgədan
dalğalarımı	dalğa + larımı
dinozavrlarınızdan	dinozavr + larınızdan
dondurmaları	dondurma + ları
ədəbiyyatlarda	ədəbiyyat + larda
əriyimi	əri + yimi
çömçəquyruqlardan	çömçəquyruq + lardan
gülüşlərinizi	gülüş + lərinizi
süngülərinizə	süngü + lərinizə
düşmənlərimiz	düşmən + lərimiz
dəmirdə	dəmir + də
ütülərin	ütü + lərin
mohəssildir	mohəssil + dir
kağıza	kağız + a
qapıdan	qapı + dan
yemişin	yemiş + in
afisdə	afis + də
qardaşım	qardaş + ım
namə	namə
dalğanın	dalğa + nın
özünüidarəetmələrdə	özünüidarəetmə + lərdə
dülgərlərdən	dülgər + lərdən
qardaşımda	qardaş + ımda
qaçırıq	qaç + ırıq
şaftalının	şaftalı + nın
okeanlardan	okean + lardan
bozbaşların	bozbaş + ların
baldız	baldız
əjdəhanın	əjdəha + nın
darçınların	darçın + ların
fəaliyyətlərindən	fəaliyyət + lərindən
müzakirəmin	müzakirə + min
uşaqlıqda	uşaqlıq + da
hörümçəklərimizdən	hörümçək + lərimizdən
uşaqlığından	uşaqlığ + ından
ətə	ət + ə
mətbəxləri	mətbəx + ləri
namazınızın	namaz + ınızın
qurbağadan	qurbağa + dan
şaftalıdan	şaftalı + dan
alətlərimə	alət + lərimə
mənim	mən + im
tüstülərdən	tüstü + lərdən
alçalarımdan	alça + larımdan
şamisendən	şamisen + dən
sümüklərimiz	sümük + lərimiz
peyğəmbərin	peyğəmbər + in
gəmiləri	gəmi + ləri
uşaqlığımızın	uşaqlığ + ımızın
ürəyə	ürə + yə
dinozavrların	dinozavr + ların
uşaqlığına	uşaqlığ + ına
muzeydə	muzey + də
fəlsəfələrdən	fəlsəfə + lərdən
xəritəsinin	xəritə + sinin
dovşanlar	dovşan + lar
olmadı	ol + madı
səbəblərin	səbəb + lərin
kəfgirlərimiz	kəfgir + lərimiz
onurğalarımız	onurğa + larımız
uşaqlığımız	uşaqlığ + ımız
zürafələr	zürafə + lər
hüceyrəsinin	hüceyrə + sinin
bağbanlar	bağban + lar
vazalarıma	vaza + larıma
arxivlərimizdə	arxiv + lərimizdə
rəhbərlərini	rəhbər + lərini
məktəbinizə	məktəb + inizə
kölgədə	kölgə + də
ağladın	ağla + dın
arxivlərini	arxiv + lərini
oxlardan	ox + lardan
düşmanımız	düşman + ımız
rəndələrə	rəndə + lərə
pendirdə	pendir + də
ağladınız	ağla + dınız
fakültədə	fakültə + də
namazımda	namaz + ımda
işıqlara	işıq + lara
ağladım	ağla + dım
dirsəyinizi	dirsə + yinizi
sarımsaqlardan	sarımsaq + lardan
tərcümələrə	tərcümə + lərə
qanlar	qan + lar
onurğaları	onurğa + ları
sərçəyə	sərçə + yə
tezdən	tez + dən
mələklərini	mələk + lərini
bacılar	bacı + lar
əriklərdən	ərik + lərdən
arxivlərimdə	arxiv + lərimdə
sonra	so + nra
ürəklərin	ürək + lərin
pişikləri	pişik + ləri
bilmədim	bil + mədim
kağızların	kağız + ların
lüğətlərdən	lüğət + lərdən
müzakirələrinin	müzakirə + lərinin
Jane	Jane
oyuncaqlarda	oyuncaq + larda
özünüidarəetmələrin	özünüidarəetmə + lərin
uşaqlıqların	uşaqlıq + ların
brilyantları	brilyant + ları
qaloşu	qaloş + u
bozbaşlarda	bozbaş + larda
anasını	ana + sını
badımcana	badımcan + a
dondurmadan	dondurma + dan
ereksiyalarda	ereksiya + larda
dalğalarım	dalğa + larım
kamertonlarda	kamerton + larda
mədrəsələrdə	mədrəsə + lərdə
mahnıdan	mahnı + dan
köynəklərim	köynək + lərim
müqayisələr	müqayisə + lər
anada	ana + da
oturdun	otur + dun
mahnı	mahnı
temperaturun	temperatur + un
fahişələri	fahişə + ləri
çiçəklər	çiçək + lər
mələkləriniz	mələk + ləriniz
namazlarda	namaz + larda
okeanlar	okean + lar
şəhərə	şəhər + ə
xloroplastlar	xloroplast + lar
baharlar	bahar + lar
qulağımızdan	qulağ + ımızdan
səbəbləri	səbəb + ləri
bağırtının	bağırtı + nın
balığın	balığ + ın
hüceyrən	hüceyrə + n
delfin	delfin
armudlardan	armud + lardan
içirəm	iç + irəm
düşmanımıza	düşman + ımıza
köynəklərinin	köynək + lərinin
buzların	buz + ların
hədəflərini	hədəf + lərini
karpdan	karp + dan
namazını	namaz + ını
sümüyümün	sümü + yümün
beyinlərimizdə	beyin + lərimizdə
sahab	sahab
mələyində	mələ + yində
dirsəklərində	dirsək + lərində
fleytaya	fleyta + ya
bayraqlarda	bayraq + larda
badamları	badam + ları
dünyamız	dünya + mız
darçını	darçın + ı
kişidə	kişi + də
quyruqlara	quyruq + lara
dinozavrlarım	dinozavr + larım
badımcanın	badımcan + ın
uşaqlıqlarımda	uşaqlıq + larımda
dilənçilərin	dilənçi + lərin
eşşəkdə	eşşək + də
milçəyə	milçə + yə
dırnağımızdan	dırnağ + ımızdan
şənbə	şənbə
bitkidə	bitki + də
pomidorların	pomidor + ların
dəmirlər	dəmir + lər
köpükdə	köpük + də
birliklərdən	birlik + lərdən
qalibiyyətlər	qalibiyyət + lər
dalğasında	dalğa + sında
möcüzəni	möcüzə + ni
körpüdən	körpü + dən
ütüdə	ütü + də
quşlar	quş + lar
böyrəklər	böyrək + lər
cəsədlərin	cəsəd + lərin
fırtınanı	fırtına + nı
xəstəlikləri	xəstəlik + ləri
bacına	bacı + na
respublikadan	respublika + dan
dırnaqlarınızın	dırnaq + larınızın
şənbədə	şənbə + də
süzgəclərin	süzgəc + lərin
analarımızdan	ana + larımızdan
amfiteatrlarda	amfiteatr + larda
qəlbindən	qəlb + indən
qarpızlardan	qarpız + lardan
kitab	kitab
ulduzlardan	ulduz + lardan
qızılgüldə	qızılgül + də
kəfgirimə	kəfgir + imə
ulduzu	ulduz + u
canı	can + ı
namazlarımızda	namaz + larımızda
köpək	köpək
səhifədə	səhifə + də
yudurtdu	yu + durtdu
süngülərimin	süngü + lərimin
dağların	dağ + ların
kəfgirlərimizin	kəfgir + lərimizin
armudun	armud + un
göyərçinə	göyərçin + ə
osminoqlarda	osminoq + larda
tısbağalar	tısbağa + lar
bülbüldə	bülbül + də
qulaqlarını	qulaq + larını
xəstəliyi	xəstəli + yi
qoxusunda	qoxu + sunda
tilişkələr	tilişkə + lər
donuzda	donuz + da
busədən	busə + dən
fəlsəfə	fəlsəfə
ananı	ana + nı
dalğa	dalğa
mənzərəmizə	mənzərə + mizə
yardımlarda	yardım + larda
dalğamızın	dalğa + mızın
qarğalara	qarğa + lara
kölgələrimizdən	kölgə + lərimizdən
xəzinələrimdən	xəzinə + lərimdən
minbər	minbər
delfinlərdə	delfin + lərdə
balıqların	balıq + ların
köpüyə	köpü + yə
qadınlar	qadın + lar
əjdahalar	əjdaha + lar
müqayisələrdən	müqayisə + lərdən
qurbağada	qurbağa + da
düşmanları	düşman + ları
