input	target
figüranınızı	figüran + ınızı
âşıklarınızın	âşık + larınızın
fleytalara	fleyta + lara
değişmeliydim	değiş + meliydim
katılaşmazmışım	katılaş + mazmışım
ereksiyalarında	ereksiya + larında
səhifələrə	səhifə + lərə
bıçağınızı	bıçağ + ınızı
dinozavrların	dinozavr + ların
çığırtkanımızdan	çığırtkan + ımızdan
kıroymuşum	kıro + ymuşum
cücüləri	cücü + ləri
tildelerin	tilde + lerin
şarkıcılarınıza	şarkıcı + larınıza
çipimizin	çip + imizin
vurmaz	vur + maz
damcını	damcı + nı
bürümüştünüz	bürü + müştünüz
qulaqlarının	qulaq + larının
bütünleşmiyorlardı	bütünleş + miyorlardı
ettirteceklermiş	ettirt + eceklermiş
xəzinəmə	xəzinə + mə
ölümüzde	ölü + müzde
güvenliliklerden	güvenlilik + lerden
qonşunun	qonşu + nun
qəlblərimin	qəlb + lərimin
rəngləyəcəksən	rənglə + yəcəksən
kazacaklardı	kaz + acaklardı
ağlamanda	ağlama + nda
sümürmemelilerdi	sümür + memelilerdi
kefaletine	kefalet + ine
namazımı	namaz + ımı
şimdiden	şimdi + den
açarını	açar + ını
sağrılarınıza	sağrı + larınıza
kapmadım	kap + madım
geliştirmeyecekmişim	geliştir + meyecekmişim
büküleceğim	bükül + eceğim
birincisi	birinci + si
çekmağı	çek + mağı
mezuniyetin	mezuniyet + in
alçalarının	alça + larının
acımeli	acı + meli
yanaklarınız	yanak + larınız
pay	pay
minarələrə	minarə + lərə
düzmeyecekmişsiniz	düz + meyecekmişsiniz
zarflar	zarf + lar
seçmenleri	seçmen + leri
dönemleri	dönem + leri
küremiyor	küre + miyor
ünlerimizi	ün + lerimizi
arxivlərinizdə	arxiv + lərinizdə
objelerinin	obje + lerinin
mətbəxlərdə	mətbəx + lərdə
sonu	son + u
penisimizə	penis + imizə
psixoterapiyalara	psixoterapiya + lara
sürüngene	sürüngen + e
notilusumuza	notilus + umuza
rəngləyəcəklər	rənglə + yəcəklər
yalancılıkdan	yalancılık + dan
hazcılarından	hazcı + larından
psixoterapiyadan	psixoterapiya + dan
hanımım	hanım + ım
vəziyyətlərinizdə	vəziyyət + lərinizdə
dildodan	dildo + dan
kaşen	kaşe + n
2.Mahmut	2.Mahmut
mələklərin	mələk + lərin
şişmemeliymişsiniz	şiş + memeliymişsiniz
qardaşlarınızın	qardaş + larınızın
öpüşləri	öpüş + ləri
kuşkonmazlarının	kuşkonmaz + larının
üreticilerimizden	üretici + lerimizden
hüceyrənin	hüceyrə + nin
heyetimizden	heyet + imizden
qulağımdan	qulağ + ımdan
yaratırlar	yarat + ırlar
milçəkdən	milçək + dən
şaşırttırmayacaksınız	şaşırttır + mayacaksınız
xərin	xər + in
şehirlerimizde	şehir + lerimizde
iletmemeliydin	ilet + memeliydin
ibneliğine	ibneliğ + ine
namazlarınızda	namaz + larınızda
fəaliyyətləri	fəaliyyət + ləri
bilmişiz	bil + mişiz
bitimi	bitim + i
saqqalların	saqqal + ların
quşları	quş + ları
elliyorlarmış	ell + iyorlarmış
bilyeydim	bilye + ydim
kərtənkələlər	kərtənkələ + lər
silahlarınızda	silah + larınızda
xəbəri	xəbər + i
dalğalarınızdan	dalğa + larınızdan
analarının	ana + larının
qəlbimiz	qəlb + imiz
düldüllerinden	düldül + lerinden
gecekondu	gecekondu
bakışı	bak + ışı
qəlbinə	qəlb + inə
olana	ol + ana
Manresa'ya	Manresa + 'ya
yazılıydı	yazı + lıydı
kendinde	kendi + nde
axışa	axış + a
qapını	qapı + nı
kölgələrdə	kölgə + lərdə
sıkmayacaksın	sık + mayacaksın
öldürtülmeme	öldürtülme + me
çarpısına	çarpı + sına
ekşitmeliymiş	ekşit + meliymiş
xəstəliyin	xəstəli + yin
fəlsəfənə	fəlsəfə + nə
geodeziyalara	geodeziya + lara
mənzərəmiz	mənzərə + miz
balkanına	balkan + ına
xəzinələrimə	xəzinə + lərimə
tələbədə	tələbə + də
delirmiş	delir + miş
yolculuklarının	yolculuk + larının
tenlerini	ten + lerini
sağlardın	sağ + lardın
ongunculukları	ongunculuk + ları
yaquarlar	yaquar + lar
yemişə	yemiş + ə
yağlamamalıydınız	yağla + mamalıydınız
ojesinin	oje + sinin
əjdahalardan	əjdaha + lardan
yarasaları	yarasa + ları
yaklaştınız	yaklaş + tınız
işlemiyormuşum	işle + miyormuşum
evlat	evlat
xəbərlərin	xəbər + lərin
məktəblərinizdə	məktəb + lərinizdə
araf	araf
his	his
mitoxondrilərin	mitoxondri + lərin
mahzenlerimiz	mahzen + lerimiz
fəaliyyətimdən	fəaliyyət + imdən
yağışlarımıza	yağış + larımıza
yeterince	yeter + ince
biçinlərin	biçin + lərin
müsabiqədə	müsabiqə + də
pilləkənin	pilləkən + in
değişiyor	değiş + iyor
məktəbimdən	məktəb + imdən
maydanozu	maydanoz + u
kataloglarınız	katalog + larınız
düşmanına	düşman + ına
verdirtecektik	verdirt + ecektik
öpüşecektin	öpüş + ecektin
baldıza	baldız + a
məsələ	məsələ
yaramayacağız	yara + mayacağız
pianolardan	piano + lardan
yoldaşlara	yoldaş + lara
yazdı	yaz + dı
plaketler	plaket + ler
bezmemişlerdi	bez + memişlerdi
konserinizde	konser + inizde
hüceyrələrinin	hüceyrə + lərinin
kokuda	koku + da
nilüferlerini	nilüfer + lerini
böyürtkənlər	böyürtkən + lər
ovçuları	ovçu + ları
qarışqanın	qarışqa + nın
buluşmamalıydı	buluş + mamalıydı
bibərin	bibər + in
yazmanızdan	yazma + nızdan
eşeğine	eşeğ + ine
dinozavrlarımı	dinozavr + larımı
vişneydiler	vişne + ydiler
müqayisələrə	müqayisə + lərə
bölmezlermiş	böl + mezlermiş
yemişində	yemiş + ində
dolamamıştınız	dola + mamıştınız
prototiplemelerinde	prototipleme + lerinde
abajurunda	abajur + unda
mənzərəsini	mənzərə + sini
bardağında	bardağ + ında
toplamayacaklarmış	topla + mayacaklarmış
mənzərələrinizə	mənzərə + lərinizə
taşırmışım	taşı + rmışım
neşriyatlarınız	neşriyat + larınız
qəlsəmənin	qəlsəmə + nin
Federer	Federer
bəbəyin	bəbə + yin
fəlsəfələrdən	fəlsəfə + lərdən
bakmasından	bakma + sından
çökeriniz	çöker + iniz
papatyaydılar	papatya + ydılar
koruyuculardı	koruyucu + lardı
süpürmemişsiniz	süpür + memişsiniz
eşşəklərdən	eşşək + lərdən
sacların	sac + ların
alçasına	alça + sına
üzülme	üzül + me
dovşanlardan	dovşan + lardan
yaklaştığını	yaklaş + tığını
yanmamalıymışım	yan + mamalıymışım
çiçəklər	çiçək + lər
zürafələrə	zürafə + lərə
açarlarınızın	açar + larınızın
bitiminizden	bitim + inizden
fəlsəfələrdə	fəlsəfə + lərdə
ədəbiyyatlara	ədəbiyyat + lara
ağacdan	ağac + dan
qoxuları	qoxu + ları
beyinlərinizdən	beyin + lərinizdən
yatmış	yat + mış
bacımızdan	bacı + mızdan
texnologiyalarda	texnologiya + larda
şamisenlərin	şamisen + lərin
sümüyümüzün	sümü + yümüzün
aynandan	ayna + ndan
susmalıymışım	sus + malıymışım
güçtür	güç + tür
iletmişlermiş	ilet + mişlermiş
heyecanlandırtmameliyiz	heyecanlandırt + mameliyiz
qardaşımızdan	qardaş + ımızdan
rəndələr	rəndə + lər
buynuzlarından	buynuz + larından
kəfgirinizdə	kəfgir + inizdə
şişmedim	şiş + medim
heyecanlandırtırdık	heyecanlandırt + ırdık
döndürmeyecekler	döndür + meyecekler
ananıza	ana + nıza
dəyirmanlara	dəyirman + lara
düzlemlere	düzlem + lere
çizmecilerim	çizmeci + lerim
amfiteatrdan	amfiteatr + dan
yemişimdə	yemiş + imdə
girersiniz	gir + ersiniz
kıblelerinizden	kıble + lerinizden
kraliçanızın	kraliça + nızın
analarımız	ana + larımız
günəbaxanlar	günəbaxan + lar
iletmeliydiniz	ilet + meliydiniz
ıstakozda	ıstakoz + da
namazımızdan	namaz + ımızdan
söyüdlərdən	söyüd + lərdən
qaloşu	qaloş + u
mistiklerinde	mistik + lerinde
gülüşlərdən	gülüş + lərdən
sihirbazınız	sihirbaz + ınız
değerlendirilmesinde	değer + lendirilmesinde
bugünler	bugün + ler
yazmasına	yaz + masına
xəritəmizə	xəritə + mizə
hasreti	hasret + i
cikletimize	ciklet + imize
emlağınızın	emlağ + ınızın
kölgəmizin	kölgə + mizin
etkilemezdi	etkile + mezdi
yaymakta	yay + makta
kırdırtmıyordunuz	kırdırt + mıyordunuz
pişiyi	pişi + yi
komikleşeceksin	komikleş + eceksin
penislərinizi	penis + lərinizi
üşümeliydik	üşü + meliydik
biçimlerde	biçim + lerde
yengeçlerinin	yengeç + lerinin
oğraşda	oğraş + da
pomidora	pomidor + a
rəngləyəcəksən	rənglə + yəcəksən
şaşıracakmışsınız	şaşır + acakmışsınız
tərcüməm	tərcümə + m
sinmiyorsun	sin + miyorsun
koyamayacağım	koy + amayacağım
həftənin	həftə + nin
bülbüllərə	bülbül + lərə
qəlblərimizin	qəlb + lərimizin
izah	izah
sarmaşıklarınızda	sarmaşık + larınızda
hapislerimizde	hapis + lerimizde
kaynaştırtılmalıymışız	kaynaştırtıl + malıymışız
homurtularınızda	homurtu + larınızda
kilsələr	kilsə + lər
topladıydın	topla + dıydın
bezmeyecekmişim	bez + meyecekmişim
konuşup	konuş + up
tepmiyordunuz	tep + miyordunuz
bürümezdim	bürü + mezdim
kaparlardı	kap + arlardı
qutar	qutar
sekiyordu	sek + iyordu
kırbacın	kırbac + ın
ününden	ün + ünden
delfinə	delfin + ə
sekmemeliymiş	sek + memeliymiş
otomobilciliklerdin	otomobilcilik + lerdin
uzanmeli	uzan + meli
qardaşlarımızda	qardaş + larımızda
damlayı	damla + yı
arxivlərimi	arxiv + lərimi
halıya	halı + ya
kötüleştirmeyeceklerdi	kötüleştir + meyeceklerdi
yanıtınızı	yanıt + ınızı
kesmemelilermiş	kes + memelilermiş
cumhurunuzun	cumhur + unuzun
dünyaya	dünya + ya
yıllarda	yıl + larda
çürürsünüz	çürü + rsünüz
ıstakozlarında	ıstakoz + larında
Bağdat'a	Bağdat + 'a
nalının	nal + ının
ərikləri	ərik + ləri
bahçelerimize	bahçe + lerimize
süzecekmişim	süz + ecekmişim
tabanlarmışım	taban + larmışım
tərcümələri	tərcümə + ləri
heyecanlarınızdan	heyecan + larınızdan
ümitliydiler	ümitli + ydiler
əriyimizin	əri + yimizin
yüzmelerinde	yüzme + lerinde
fakirlerine	fakir + lerine
şirkətlərdən	şirkət + lərdən
kopmadık	kop + madık
içəcəksən	iç + əcəksən
önemsizliğinden	önemsizliğ + inden
mismarlardan	mismar + lardan
mətbəxlər	mətbəx + lər
yoğurdunuzun	yoğurd + unuzun
onurğalarınızın	onurğa + larınızın
keşfetmediniz	keşfet + mediniz
düşərgələrdən	düşərgə + lərdən
damadınızın	damad + ınızın
yoğunluklu	yoğunluklu
kəfgirləri	kəfgir + ləri
aynasızını	aynasız + ını
jonglörümüz	jonglör + ümüz
gelineceklermiş	gelin + eceklermiş
penislərini	penis + lərini
cəsədə	cəsəd + ə
qonşulardan	qonşu + lardan
ütüdə	ütü + də
kentlerine	kent + lerine
tiyatrolarımızdan	tiyatro + larımızdan
dənizlərdə	dəniz + lərdə
saydırmışız	saydır + mışız
tartışma	tartışma
doktrin	doktrin
dünyalarında	dünya + larında
xalqanın	xalqa + nın
kuğuydu	kuğu + ydu
katılaşmazdık	katılaş + mazdık
süngüsünün	süngü + sünün
vəziyyətimizdə	vəziyyət + imizdə
qərənfillər	qərənfil + lər
biniyorlarmış	bin + iyorlarmış
ilanlardan	ilan + lardan
qulaqlarda	qulaq + larda
şarkıcısından	şarkıcı + sından
kılavuzlarsınız	kılavuz + larsınız
yağışlara	yağış + lara
baltanı	balta + nı
Times'a	Times + 'a
dülgər	dülgər
fəaliyyətlərimizin	fəaliyyət + lərimizin
kıyacağız	kıy + acağız
şirkət	şirkət
çökmeyecektik	çök + meyecektik
vertolyotdan	vertolyot + dan
dağcılık	dağcılık
verniklemelerinde	vernikleme + lerinde
mahnı	mahnı
taşmayacaktım	taş + mayacaktım
yağışlarda	yağış + larda
düşmanlarımıza	düşman + larımıza
tələbələrimə	tələbə + lərimə
dünyalara	dünya + lara
azmayacaktık	az + mayacaktık
pendirlər	pendir + lər
boyada	boya + da
atıştırmeliler	atıştır + meliler
şaftalılarınızda	şaftalı + larınızda
yaklaşmadın	yaklaş + madın
yoksullaştırmadıydım	yoksullaştır + madıydım
düşmanımda	düşman + ımda
kimliğinizin	kimliğ + inizin
vermeyecekti	ver + meyecekti
anafazlarınızı	anafaz + larınızı
düzüyorsun	düz + üyorsun
barışmayacaktı	barış + mayacaktı
kopmuşuz	kop + muşuz
68	68
bakmalarınızı	bakma + larınızı
sarılırmışsınız	sarıl + ırmışsınız
dodaqda	dodaq + da
göl	göl
cibdən	cib + dən
tərcüməmdən	tərcümə + mdən
kuyularımızın	kuyu + larımızın
kaktuslarda	kaktus + larda
siçanların	siçan + ların
körfəzlərə	körfəz + lərə
müzakirələrinizin	müzakirə + lərinizin
cücesi	cüce + si
çıkmıştır	çık + mıştır
uşağın	uşağ + ın
tülkülər	tülkü + lər
dağılmamızın	dağılma + mızın
pomidorlar	pomidor + lar
məktəblərimdən	məktəb + lərimdən
eğeceksin	eğ + eceksin
ərdə	ər + də
bürokrasilerde	bürokrasi + lerde
tanımamışmışsın	tanı + mamışmışsın
kardeşlikten	kardeşlik + ten
sürtermişiz	sürt + ermişiz
mehraba	mehrab + a
yuvayız	yuva + yız
kraliçalarımı	kraliça + larımı
sövmemişlermiş	söv + memişlermiş
tərcümələrimin	tərcümə + lərimin
kaynaştırılmayınız	kaynaştırıl + mayınız
dalğanızdan	dalğa + nızdan
evlenmezdiniz	evlen + mezdiniz
qələbələrin	qələbə + lərin
əriklərində	ərik + lərində
qaçqını	qaçqın + ı
qoxunun	qoxu + nun
düşündüğüm	düşün + düğüm
keçilərin	keçi + lərin
alındırtmıyorsun	alındırt + mıyorsun
sosislinin	sosisli + nin
əlçatmaz	əlçatmaz
rəhbər	rəhbər
bahçelerinizi	bahçe + lerinizi
şamisenlerimize	şamisen + lerimize
ereksiyamızdan	ereksiya + mızdan
qulağınıza	qulağ + ınıza
bağırsaqları	bağırsaq + ları
yardımları	yardım + ları
duymazlarmış	duy + mazlarmış
yendirteceklermiş	yendirt + eceklermiş
ipeğinizi	ipeğ + inizi
bileziğinde	bileziğ + inde
sütyenlerin	sütyen + lerin
davranışçılığımızı	davranışçılığ + ımızı
köpükte	köpük + te
kovarsın	kov + arsın
geyşalar	geyşa + lar
bozbaşlardan	bozbaş + lardan
vəziyyətinizdən	vəziyyət + inizdən
pastırmaymışsınız	pastırma + ymışsınız
şelaleymiş	şelale + ymiş
ittirtilirdi	ittirtil + irdi
becerme	becer + me
bacılarda	bacı + larda
dərs	dərs
qərənfildə	qərənfil + də
xoruzu	xoruz + u
ədəbiyyatı	ədəbiyyat + ı
dudaklarda	dudak + larda
dibçəyi	dibçə + yi
park	park
bağırsaqlardan	bağırsaq + lardan
əriyi	əri + yi
fakirleştireceğiz	fakirleştir + eceğiz
köynəklərinizdə	köynək + lərinizdə
dəvəquşundan	dəvəquşu + ndan
bellerinin	bel + lerinin
canavarları	canavar + ları
geçenler	geçen + ler
denilmedi	denil + medi
için	için
xəritələrimə	xəritə + lərimə
çatmadı	çat + madı
sevgililerinden	sevgili + lerinden
sesçisinden	sesçi + sinden
dindarlıklara	dindarlık + lara
fəaliyyətinizdə	fəaliyyət + inizdə
fıstıklarımızı	fıstık + larımızı
qəhveyidir	qəhveyi + dir
heyecanlandırmayacaktınız	heyecanlandır + mayacaktınız
belediyelerimizde	belediye + lerimizde
şaftalımda	şaftalı + mda
düşmənlərin	düşmən + lərin
rəhbərlərinin	rəhbər + lərinin
fəaliyyətindən	fəaliyyət + indən
badanalandığını	badanala + ndığını
kaynaştırtmıyormuşuz	kaynaştırt + mıyormuşuz
ütünün	ütü + nün
süzmemelisin	süz + memelisin
xəncərin	xəncər + in
geziyorlarmış	gez + iyorlarmış
aşmazmışım	aş + mazmışım
ördəkləri	ördək + ləri
ərlərin	ər + lərin
işığın	işığ + ın
günəşə	günəş + ə
hüceyrəsinə	hüceyrə + sinə
köpəklərin	köpək + lərin
ereksiyaya	ereksiya + ya
koyamıyor	koy + amıyor
bıçaq	bıçaq
şaftalınızda	şaftalı + nızda
dualarıma	dua + larıma
kapmıyorum	kap + mıyorum
kaynaşırmışız	kaynaş + ırmışız
bıçaqlarımızda	bıçaq + larımızda
oyuncaq	oyuncaq
vekilinizde	vekil + inizde
sızmayacak	sız + mayacak
movəffəq	movəffəq
atışlarıyla	at + ışlarıyla
fəaliyyətlərimizə	fəaliyyət + lərimizə
düşmənin	düşmən + in
köməyimizdə	kö + məyimizdə
fəlsəfədə	fəlsəfə + də
pomidorlar	pomidor + lar
bağbanı	bağban + ı
sermeyeceklerdi	ser + meyeceklerdi
ölümsüzleştirmemeliydi	ölümsüzleştir + memeliydi
kuvvetli	kuvvetli
köynəklərin	köynək + lərin
bakan	bak + an
modan	moda + n
süngü	süngü
getireceğime	getir + eceğime
xəzinələrinə	xəzinə + lərinə
öldürtülmemiştik	öldürtül + memiştik
namazımız	namaz + ımız
şamarlamalıymışız	şamarla + malıymışız
öğrenmişlermiş	öğren + mişlermiş
dövmediydi	döv + mediydi
sakızında	sakız + ında
xəzinəmiz	xəzinə + miz
yemişlərimizdə	yemiş + lərimizdə
bülbül	bülbül
şelaleymişsiniz	şelale + ymişsiniz
ata	at + a
hazırladık	hazırla + dık
yangınmış	yangın + mış
tələbəsində	tələbə + sində
kilsələri	kilsə + ləri
hiçbirimize	hiçbiri + mize
düşmanlarına	düşman + larına
əriyinin	əri + yinin
yaptırtacaktın	yaptırt + acaktın
saklamayacakmış	sakla + mayacakmış
darçının	darçın + ın
çıkaracaktı	çıkar + acaktı
güvenecektim	güven + ecektim
qoxumuz	qoxu + muz
saydırmamıştık	saydır + mamıştık
metreslermişiz	metres + lermişiz
düşmanlarımızın	düşman + larımızın
qarpız	qarpız
gerzeğimize	gerzeğ + imize
semeriniz	semer + iniz
otaqların	otaq + ların
üşeniyormuşsun	üşen + iyormuşsun
yağışlarda	yağış + larda
alışmazmışsın	alış + mazmışsın
yasamızı	yasa + mızı
kitabxanalara	kitabxana + lara
yontuluyorduk	yontul + uyorduk
kısmi	kısmi
əriyini	əri + yini
yettiniz	yet + tiniz
alətlərinizə	alət + lərinizə
deşmişlermiş	deş + mişlermiş
hüceyrəndən	hüceyrə + ndən
mumyalardınız	mumya + lardınız
osminoqda	osminoq + da
alətinizdən	alət + inizdən
ayarlatmayacaklar	ayarlat + mayacaklar
kolyemizi	kolye + mizi
eserde	eser + de
şaftalılarınız	şaftalı + larınız
eğitmişlermiş	eğit + mişlermiş
hörümçəyim	hörümçə + yim
katılaşırlardı	katılaş + ırlardı
eziyetimizi	eziyet + imizi
burasını	bura + sını
ovçunun	ovçu + nun
dənizin	dəniz + in
yuvarladık	yuvarla + dık
hörümçəyində	hörümçə + yində
süründürmeyecekmişim	süründür + meyecekmişim
sıvılara	sıvı + lara
ürəkdən	ürək + dən
alətlərinizi	alət + lərinizi
davranışçılıklarımız	davranışçılık + larımız
gümüşün	gümüş + ün
bacınızda	bacı + nızda
mənzərəmin	mənzərə + min
büktürmeyeceklermiş	büktür + meyeceklermiş
pişiyə	pişi + yə
boşalırmış	boşal + ırmış
tilişkələri	tilişkə + ləri
ricam	rica + m
çökertmemeliymişsin	çökert + memeliymişsin
sümüklərimi	sümük + lərimi
gülüşünüzə	gülüş + ünüzə
satacakmışım	sat + acakmışım
yağmaydın	yağma + ydın
zibilde	zibil + de
keçidə	keçi + də
çiçəyi	çiçə + yi
qaloşdan	qaloş + dan
göreceğiz	gör + eceğiz
dondurmayız	dondur + mayız
imrendiydin	imren + diydin
müzisyenleriniz	müzisyen + leriniz
namazlarından	namaz + larından
savaşlarımızı	savaş + larımızı
ereksiyanız	ereksiya + nız
kızarsınız	kız + arsınız
gözündən	göz + ündən
Aker'in	Aker + 'in
quyruqda	quyruq + da
