input	target
lihaliemikuutio	liha + liemikuutio
tutkimusajanjakson	tutkimus + ajanjakson
vartalossa	vartalo + ssa
tieteilijän	tieteilijä + n
120	120
kaltaisesta	kaltai + sesta
spherical	spherical
esittämällä	esittä + mällä
hallinnollisena	hallinnolli + sena
todellisuuden	todellisuu + den
voimaantulon	voimaan + tulon
kulttuureissa	kulttuur + eissa
Elielinaukiota	Elielinaukio + ta
pitkittyessä	pitkitty + essä
polkumyynnillä	polku + myynnillä
lähtiessään	läht + iessään
suitsita	suitsi + ta
selvääkin	selvä + äkin
valmiita	valmi + ita
Latviaan	Latvia + an
vahvistuu	vahvistu + u
vesioikeudet	vesi + oikeudet
välisenä	väli + senä
Piratbyrånin	Piratbyrån + in
8,3	8,3
kiihottavaa	kiihottava + a
syyttäjän	syyttäjä + n
kilparadastaan	kilpa + radastaan
jatkoon	jatko + on
saavuttamiseksi	saavuttami + seksi
Papierin	Papier + in
釣魚台	釣魚台
annettu	an + nettu
toisille	toi + sille
risperidonia	risperidon + ia
etumatkaa	etu + matkaa
valtakautta	valta + kautta
ylioppilaskunnat	yli + oppilaskunnat
makuupussissa	makuu + pussissa
pitkät	pitkä + t
syväluotaavassa	syvä + luotaavassa
kritisoitiin	kritisoi + tiin
tuoreen	tuore + en
soita	soit + a
Libussa	Libussa
katuuki	katu + uki
kuselle	kus + elle
jääkarhuja	jää + karhuja
Carterin	Carter + in
Rosa-Maria	Rosa-Maria
elämästä	elämä + stä
kostea	kostea
kumminkin	kumminkin
Combat	Combat
tienoilla	tienoilla
valmistautuessaan	valmistautu + essaan
Marita	Marita
suhteissa	suh + teissa
pitäjittäin	pitäjittäin
sorsa	sorsa
alueet	alue + et
tuoksultaan	tuoksu + ltaan
suuriruhtinaskunnan	suuri + ruhtinaskunnan
Atrialta	Atria + lta
päästiin	pääs + tiin
juoksin	juo + ksin
oletan	olet + an
jättäessäni	jättä + essäni
muodollisesti	muodollisesti
savonlinnalaiset	savonlinnalai + set
aikojaan	aikojaan
mitähän	mi + tähän
mustavalkoiseen	musta + valkoiseen
puitedirektiivin	puite + direktiivin
Île-de-Francen	Île-de-Francen
teurastaa	teurastaa
tuleva	tuleva
kunnolla	kunnolla
4-8	4-8
Viroa	Viro + a
saarien	saari + en
englantilainen	englantilainen
toistakymmentä	toista + kymmentä
ulkoilupusakoiden	ulkoilu + pusakoiden
alapas	al + apas
voissa	voi + ssa
Joona	Joona
tyylikkäästi	tyylikkäästi
mahtavampi	mahtava + mpi
liity	liit + y
kirjallista	kirjalli + sta
jutustelua	jutustelu + a
versiossa	versio + ssa
nopeuttaan	nopeu + ttaan
kiertotietä	kierto + tietä
rakastua	rakastua
tuskasta	tuska + sta
70-vuotias	70 + -vuotias
vasotuspaikka	vasotus + paikka
post	post
ristisulkukotilo	risti + sulkukotilo
ansioluettelosta	ansio + luettelosta
toteamaan	to + teamaan
värvätty	värvä + tty
sotilaastaan	sotila + astaan
pakettiin	paketti + in
puhisevia	puhis + evia
juhlimme	juhli + mme
franchise-toimintaa	franchise + -toimintaa
repussa	rep + ussa
MD-82	MD + -82
johtavia	johtav + ia
riitelemisestä	riitelemi + sestä
vierestäni	vierestä + ni
kuvin	ku + vin
yksityisyyden	yksityisyy + den
Nykänen	Nykänen
monipuolisuutensa	monipuolisuu + tensa
bileiltä	bile + iltä
valmistuville	valmistuv + ille
rahamarkkinarahastoille	raha + markkinarahastoille
Tim	Tim
A.	A.
pöytäkirjojen	pöytä + kirjojen
järjestäjäverkkoa	järjestäjä + verkkoa
metsäisiä	metsäi + siä
republikaanisen	republikaani + sen
suklaarouheessa	suklaa + rouheessa
aktion	aktion
hallinto-oikeus	hallinto + -oikeus
yhteistä	yhtei + stä
korostetaan	korost + etaan
esineistöä	esineistö + ä
työllistyminen	työllistyminen
sanat	sana + t
talttumaan	talttu + maan
maksujen	maksu + jen
tilat	tila + t
Sohkanen	Sohkanen
mielenkiintoani	mielenkiinto + ani
pyrkiny	pyrki + ny
vedyn	ve + dyn
puhe	puhe
katsottaessa	katso + ttaessa
muokkaukseen	muokkau + kseen
Piqué	Piqué
Tukholmassa	Tukholma + ssa
pienimuotoista	pieni + muotoista
humaanimpaa	humaani + mpaa
molempia	molem + pia
miettijän	miettijä + n
Tatjana	Tatjana
yleisessä	ylei + sessä
ystävällinen	ystävällinen
puhelutiedot	puhelu + tiedot
korkeimpaan	korke + impaan
käyttävän	käyttä + vän
p2p	p2p
vieraansa	viera + ansa
sotilashenkilöiden	sotilas + henkilöiden
kotitekoinen	koti + tekoinen
meriturvallisuus	meri + turvallisuus
kuljetuksilla	kuljetu + ksilla
hyväksynyt	hyväksy + nyt
talouksiensa	talou + ksiensa
kirjakauppaketjuksi	kirja + kauppaketjuksi
verhottiin	verho + ttiin
tarkistamassa	tarkista + massa
yöksi	yö + ksi
2000-luvulla	2000 + -luvulla
osaamisintensiivisten	osaamis + intensiivisten
Live	Live
kulttuurihistoriallisista	kulttuuri + historiallisista
johtua	johtua
puhumaan	puhu + maan
esitettyjä	esit + ettyjä
järjestäjää	järjestäjä + ä
vähempiarvoinen	väh + empiarvoinen
vieneet	vie + neet
kyllästyisin	kyllästy + isin
katua	katua
kieltenopettajille	kiel + tenopettajille
palasia	pala + sia
numerorivin	numero + rivin
ryppyjä	ryppy + jä
Official	Official
yksityisten	yksityi + sten
entiset	enti + set
ylöspäin	ylöspäin
päättäväisemmin	päättäväise + mmin
osuudellani	osuu + dellani
opinkin	op + inkin
kaappi	kaappi
taalerin	taaleri + n
Jamppa	Jamppa
valmiit	valmi + it
menee	men + ee
laivatuliaisten	laiva + tuliaisten
kehitettyjä	kehit + ettyjä
kysykö	kysy + kö
narkkarit	narkkari + t
artiklaa	artikla + a
pelastaminen	pelastaminen
aikajanan	aika + janan
eläimillä	eläi + millä
huhtikuun	huhtikuu + n
suuren	suur + en
hellittäisi	hellittä + isi
leveästi	leveästi
suojautumiseksi	suojautumi + seksi
tähtiharrastusta	tähti + harrastusta
konjugaatioiksi	konjugaatio + iksi
kommentteja	kommentt + eja
virhemarginaali	virhe + marginaali
ilme	ilme
hallitsijana	hallitsija + na
avioehdon	avio + ehdon
penkan	penk + an
huonoon	huono + on
lentokenttää	lento + kenttää
kummallisia	kummalli + sia
laajenee	laaje + nee
työtilanteensa	työ + tilanteensa
vahvistui	vahvistu + i
laaksoon	laakso + on
olemassaolosta	olemassaolo + sta
värityksenä	värity + ksenä
kassit	kassi + t
normaaliarvon	normaali + arvon
Herakleios	Herakleios
Accenturen	Accenture + n
avaamisesta	avaami + sesta
kiireesti	kiireesti
viisi	viisi
taputtivat	taputt + ivat
elämänlaadun	elämän + laadun
Noise-	Noise-
Ronn	Ronn
ylitettävänä	ylit + ettävänä
jutusta	jut + usta
tietoisesti	tietoisesti
kansantuotteen	kansan + tuotteen
kulkivat	kulk + ivat
maksuhäiriöistä	maksu + häiriöistä
rekan	rek + an
1–7	1–7
suurikin	suuri + kin
olemattomista	olemat + tomista
onnistuikin	onnistu + ikin
Oborne	Oborne
slummeissa	slumm + eissa
liikkumista	liikkumi + sta
juhlia	juhl + ia
säännöistä	sään + nöistä
ylitarkastaja	yli + tarkastaja
pinnalle	pin + nalle
Fredrik	Fredrik
Railia	Rail + ia
Event	Event
pippurissa	pippuri + ssa
toivoi	toivo + i
elin-	elin + -
jäsenvaltio	jäsen + valtio
arvostat	arvosta + t
eriyttämätöntä	eriyttämätön + tä
Rothe	Rothe
identiteettien	identiteetti + en
ikivanhaa	iki + vanhaa
Iberian	Iberia + n
Muotijatrendit-Salla	Muotijatrendit + -Salla
kodista	ko + dista
avarassa	avara + ssa
Turkin	Turk + in
kuvastuu	kuvastu + u
kullanostoliike	kullan + ostoliike
toimenkuvaa	toimen + kuvaa
vaikuttaja	vaikuttaja
yleistavoitteemme	yleis + tavoitteemme
tylsästi	tylsästi
oopiumia	oopiumi + a
Stefecekováan	Stefeceková + an
järjestelmää	järjestelmä + ä
nopealla	nopea + lla
käynnistyi	käynnisty + i
valkoiselle	valkoi + selle
huonepalveluoptio	huone + palveluoptio
lainsäädäntö-	lain + säädäntö-
ruoka	ruoka
unionisoida	unionisoida
lähestymisen	lähestymi + sen
nykyaikaistamiseksi	nykyaikaistami + seksi
yhteisestä	yhtei + sestä
uudelleenjärjestelykulujen	uudelleenjärjestely + kulujen
kannatusta	kannatus + ta
kuono	kuono
synnyttämiin	synnyttä + miin
tutkintopapereita	tutkinto + papereita
Oulun	Oulu + n
kadotessa	kado + tessa
kaverini	kaveri + ni
koekäytössä	koe + käytössä
paikallisena	paikalli + sena
kuntoutustyöntekijän	kuntoutus + työntekijän
muotoilla	muotoilla
selvänä	selvä + nä
keittiössä	keittiö + ssä
sarvista	sarvi + sta
korkeana	korkea + na
pukeutuvat	pukeutu + vat
paluun	paluu + n
tutustuttuaan	tutustu + ttuaan
eroottinen	eroottinen
perintäkirjeitä	perintä + kirjeitä
jees	jees
pidempiä	pi + dempiä
talousaikoina	talous + aikoina
tukemalla	tuke + malla
Türkillä	Türki + llä
varressa	varressa
takaa	takaa
Левина	Левина
käänny	kään + ny
pelote	pelote
komponentit	komponent + it
satamien	satam + ien
kodissa	ko + dissa
nimitetty	nimit + etty
sekasieniä	seka + sieniä
takaisin	takaisin
eronnut	ero + nnut
Välimerelle	Välimer + elle
kukkaa	kukka + a
kiihtyi	kiihty + i
tietokonetta	tieto + konetta
lähtiessä	läht + iessä
kahlitsivat	kahli + tsivat
Balilla	Bali + lla
peseytymiset	peseytymi + set
kriisimaiden	kriisi + maiden
voimakkaat	voimak + kaat
kuljetuserille	kuljetus + erille
internetpohjainen	internet + pohjainen
kännyin	kä + nnyin
liittyvillä	liitty + villä
sukupuolierottelua	suku + puolierottelua
liberalisoituessa	liberalisoitu + essa
neuvostoa	neuvosto + a
vaikee	vaike + e
lopettamaan	lopetta + maan
365	365
Quantumin	Quantum + in
lakeja	lak + eja
traumatologian	traumatologia + n
lausua	lausua
lämpimämmällä	läm + pimämmällä
mielikuvan	mieli + kuvan
poikalapsi	poika + lapsi
Yle	Yle
leimata	leimata
opiskelijamassojen	opiskelija + massojen
käräjäoikeudelta	käräjä + oikeudelta
vastattavaa-puolella	vastattavaa + -puolella
erikoisesta	erikoi + sesta
koskenut	koske + nut
synnytyslääkäri	synnytys + lääkäri
Skotlannin	Skotlan + nin
äänestämme	äänestä + mme
käännyttyäni	kään + nyttyäni
yhtälöä	yhtälö + ä
osaavaa	osa + avaa
autonomiseen	autonomi + seen
latvojen	latv + ojen
syyskuuta	syyskuu + ta
4.e5	4.e5
ensiksi	ensiksi
kaupungistuminen	kaupungistuminen
nurmijärveläinen	nurmijärveläinen
Tuominen	Tuominen
IKITIK-konsortion	IKITIK + -konsortion
budjetoinnin	budjetoin + nin
kaavu	kaa + vu
94	94
kivun	ki + vun
pyöritelty	pyöritel + ty
talonpoikaislevottomuuksista	talon + poikaislevottomuuksista
tapahtuiko	tapahtu + iko
giljotiinin	giljotiini + n
lennetään	len + netään
Gloria	Gloria
lukemista	lukemi + sta
sokkona	sokko + na
Forssan	Forssa + n
keplottelemassa	keplot + telemassa
yhteiskunnallisen	yhteis + kunnallisen
alkuräjähdys	alku + räjähdys
MTV3:lle	MTV3 + :lle
kertaan	kerta + an
kuljetusmatkan	kuljetus + matkan
identiteettiäni	identiteetti + äni
palkinnoksi	palkin + noksi
tähtäimet	tähtäi + met
nollattu	nolla + ttu
vaikuttaa	vaikuttaa
lahjakirjaan	lahja + kirjaan
laitoksilla	laito + ksilla
pornokaupan	porno + kaupan
Is	Is
kasvojen	kasvo + jen
vuorossa	vuoro + ssa
kilpailijan	kilpailija + n
Telegraph-sanomalehden	Telegraph + -sanomalehden
petatavun	peta + tavun
demari	demari
sanonut	sano + nut
muuttuvien	muuttu + vien
moottoripyöriä	moottori + pyöriä
persoonansa	persoona + nsa
lähetettiin	lähet + ettiin
kenkäkauppoja	kenkä + kauppoja
kiinteästi	kiinteästi
kymmenennen	kymmene + nnen
mekanismia	mekanismi + a
hassua	hassu + a
raosta	ra + osta
jalan	jal + an
myötätuntoa	myötä + tuntoa
IKITIK-konsortiossa	IKITIK + -konsortiossa
lounaaseen	louna + aseen
Tiina-Maija	Tiina + -Maija
nauti	naut + i
elämänohjeeksemme	elämän + ohjeeksemme
esitettyihin	esit + ettyihin
kaatuneen	kaatu + neen
leivottiin	lei + vottiin
pöydältä	pöy + dältä
valtionhallinnon	valtion + hallinnon
6,9	6,9
turkulaisten	turkulai + sten
halkeisi	hal + keisi
samoilla	sam + oilla
tutkimuksia	tutkimu + ksia
kieltenopettajaa	kiel + tenopettajaa
murtumassa	murtu + massa
siunaamaan	siuna + amaan
Liskin	Liski + n
solmittiin	solmi + ttiin
ajatteluakin	ajattelu + akin
todistamiseen	todistami + seen
lähialueilla	lähi + alueilla
p2p-protokollien	p2p + -protokollien
kenraalikuvernöörin	kenraali + kuvernöörin
tahmeana	tahmea + na
TorRed	TorRed
traagisiin	traagi + siin
päivä-	päivä + -
maahanpääsyjärjestelmien	maa + hanpääsyjärjestelmien
valtakausien	valta + kausien
keskipitkällä	keski + pitkällä
Sudanin	Sudan + in
projektitöistä	projekti + töistä
levottomia	levot + tomia
sanomaan	sano + maan
juristiharjoittelijana	juristi + harjoittelijana
vuodelta	vuo + delta
välisellä	väli + sellä
havaintojakson	havainto + jakson
kansainvälistämiseen	kansainvälistämi + seen
asemoida	asemoida
ksylitoli	ksylitoli
Lolium	Lolium
vangittuina	vangi + ttuina
mustavlkoviiruinen	musta + vlkoviiruinen
toisilleen	toi + silleen
ehkäisyyn	ehkäisy + yn
avauksia	avau + ksia
ansaitsevat	ansai + tsevat
varsinaiselta	varsinai + selta
syrjäisempien	syrjäi + sempien
uudistusvaatimuksia	uudistus + vaatimuksia
tahtiin	tahti + in
uhkasi	uh + kasi
hiipunut	hiipu + nut
paikallasi	paik + allasi
minkä	mi + nkä
hirviä	hirvi + ä
kypsymässä	kypsy + mässä
Knife	Knife
94–97	94–97
tehtaalla	teh + taalla
ilmoitettu	ilmoit + ettu
vantaalaista	vantaalai + sta
tekemän	te + kemän
opposition	oppositio + n
tiilitalo	tiili + talo
voineet	voi + neet
piirretään	piir + retään
entäpä	entäpä
penkin	penk + in
yksipäiväisenä	yksipäiväi + senä
mennessä	menn + essä
***	***
kuukin	kuu + kin
kunnanjohtajaa	kunnan + johtajaa
elinvoiman	elin + voiman
täyttyvät	täytty + vät
2005/06	2005/06
sokeeraavia	sokeera + avia
pystyi	pysty + i
Moody's	Moody's
television	televisio + n
asuinkentästä	asuin + kentästä
talviaamun	talvi + aamun
moderneissa	modern + eissa
puhdistettuna	puhdist + ettuna
palestiinalaishallinnon	palestiinalais + hallinnon
tohtorin	tohtori + n
johan	jo + han
tehdyillä	teh + dyillä
Antifascistisk	Antifascistisk
kestivät	kest + ivät
ohjelmasta	ohjelma + sta
yksinumeroisilla	yksi + numeroisilla
laitoin	lait + oin
Putin	Putin
seuraavan	seuraava + n
säästettäisiin	sääst + ettäisiin
Venäjään	Venäjä + än
etätyötä	etä + työtä
keskisuurien	keski + suurien
poljin	pol + jin
kuolet	kuol + et
suunnalla	suun + nalla
rotat	rot + at
ylimielisyyteen	yli + mielisyyteen
suurustua	suurustua
eurooppalaista	eurooppalai + sta
hennosti	hennosti
vääntynyt	väänty + nyt
tuntia	tunti + a
teepusseja	tee + pusseja
kieliopillista	kieli + opillista
digamma	digamma
Bei	Bei
tarkistimia	tarkisti + mia
unelmaa	unelma + a
linnaa	linna + a
kyyttöä	kyyttö + ä
paaluja	paalu + ja
kumpuavat	kum + puavat
Ahervon	Ahervo + n
jatkotutkintokokeilut	jatko + tutkintokokeilut
kellonlyömällä	kellonlyömä + llä
tv:ssä	tv + :ssä
Boris	Boris
kasvovoidetta	kasvo + voidetta
pakkasherra	pakkas + herra
komeron	komero + n
symposiumissa	symposiumi + ssa
lihava	lihava
sadannen	sada + nnen
kolmen	kolme + n
100x100	100x100
pelastajaa	pelastaja + a
yököttää	yököttää
kaapista	kaap + ista
loppujen	loppujen
year	year
latvustoon	latvusto + on
kulutukseen	kulutu + kseen
Indianapolisin	Indianapolis + in
silittämässä	silittä + mässä
samanvärisiä	saman + värisiä
Zerhounin	Zerhoun + in
ajatteluaan	ajattelu + aan
projektissa	projekti + ssa
ulostetta	uloste + tta
keskiviikkoon	keski + viikkoon
täytäntöönpanoa	täytäntöönpano + a
kilisevin	kilisev + in
mukaisia	mukai + sia
Albertvillen	Albertville + n
toteuttamiin	toteutta + miin
nimesi	nime + si
kätkemistä	kätke + mistä
silminnähden	silminnähden
kahvinkeittimen	kahvin + keittimen
säestämässä	säestä + mässä
1:sen	1 + :sen
asenne	asenne
onnittelen	onnit + telen
voitaisiin	voi + taisiin
tulkittava	tulki + ttava
Ruohomäen	Ruohomä + en
kauaa	kauaa
suhdannetaantumastaan	suhdanne + taantumastaan
pitkäjänteisesti	pitkä + jänteisesti
perustuva	perustu + va
Ventelä	Ventelä
höyhenboaa	höyhen + boaa
kundi	kundi
arki	arki
Kantonissa	Kantoni + ssa
jääkaapin	jää + kaapin
paperiliiketoiminnassa	paperi + liiketoiminnassa
poikana	poika + na
laivoja	laiv + oja
sylissä	syli + ssä
kaatuneiden	kaatu + neiden
Molitva	Molitva
helpottavan	helpotta + van
esitetyistä	esit + etyistä
Nightin	Night + in
sivuuttamatta	sivuutta + matta
kalat	kala + t
uusiakin	uusi + akin
kinkku	kinkku
Kalpala	Kalpala
Volvo-Auto	Volvo-Auto
Dronning	Dronning
RIM	RIM
sanoissaan	san + oissaan
juhlaseksi	juhla + seksi
107	107
yhtiösuhde	yhtiö + suhde
Mercyful	Mercyful
vuokralaisena	vuokralai + sena
työkokemus	työ + kokemus
virallisena	viralli + sena
sydäninfarktiriski	sydän + infarktiriski
Huomenta	Huomenta
perustäytekakkua	perus + täytekakkua
olkapäät	olka + päät
kalliimpia	kalli + impia
Maputo	Maputo
hyödynsi	hyödyn + si
yhteistyökumppaniensa	yhteis + työkumppaniensa
katsoimme	katso + imme
seuraaville	seuraav + ille
Colombon	Colombon
Moersin	Moers + in
taittui	taittu + i
unohtamalla	unohta + malla
basilikalla	basilika + lla
muuttuneet	muuttu + neet
muistavatko	muista + vatko
luonnonvastaisesti	luonnon + vastaisesti
lapsessa	laps + essa
yösafkat	yö + safkat
silmistä	silm + istä
koti-ikävää	koti + -ikävää
Passen	Passe + n
tuottamisesta	tuottami + sesta
nimettiin	nime + ttiin
antibioottien	antibiootti + en
sulkenu	sulke + nu
itäinen	itäinen
pyydetään	pyy + detään
vapaassa	vapaa + ssa
Ludowa	Ludowa
visailuohjelma	visailu + ohjelma
suosituin	suosit + uin
roomalaista	roomalai + sta
nosto-oikeutta	nosto + -oikeutta
81	81
150	150
murhatuksi	murha + tuksi
ripsitupsuja	ripsi + tupsuja
siivettömät	siivet + tömät
maahantuontiin	maahantuonti + in
Maudin	Maud + in
älypuhelinmarkkinat	äly + puhelinmarkkinat
Huawei	Huawei
kuulustella	kuulustella
ruokapöytäkeskustelu	ruoka + pöytäkeskustelu
rikollisessa	rikolli + sessa
sykkiä	sykkiä
arvellusta	arvell + usta
Kauppatorin	Kauppatori + n
Balia	Bali + a
kulinariaa	kulinaria + a
kansantaloudelle	kansan + taloudelle
lapsistani	lapsi + stani
vetämänä	vetä + mänä
parisen	parisen
pukuanne	puku + anne
pitääkin	pitää + kin
sukunimeen	suku + nimeen
kaikui	kaiku + i
pimeä	pimeä
vähimmäisvarantovelvoitteista	vähimmäis + varantovelvoitteista
seinät	seinä + t
myyvien	myy + vien
suunnittelee	suunnit + telee
erotuomarin	ero + tuomarin
hihoineen	hih + oineen
singlelistalla	single + listalla
pitsapaikan	pitsa + paikan
hengenperintönä	hengen + perintönä
konepellissä	kone + pellissä
keitto	keitto
ennusteet	ennuste + et
varjostanut	varjosta + nut
sukunimi	suku + nimi
brändiä	brändi + ä
pituistensa	pitui + stensa
poikasia	poika + sia
oksettava	oksettava
kirjoitusasuun	kirjoitus + asuun
kulkijan	kulkija + n
Minna	Minna
tarkasteltaessa	tarkastel + taessa
Wim	Wim
tiputtivat	tiputt + ivat
oppisimme	oppi + simme
Sulawesin	Sulawes + in
yhteenveto	yhteen + veto
Teltsustakaan	Teltsu + stakaan
liikenne	liikenne
Walesissa	Wales + issa
pesu	pesu
sisäinen	sisäinen
edustus	edustus
sijainnut	sijai + nnut
206	206
Banana	Banana
viitoittavat	viitoitta + vat
suojelun	suojelu + n
eläkkeistä	eläk + keistä
hauskana	hauska + na
lisäkustannuksiin	lisä + kustannuksiin
valmennustehtäviin	valmennus + tehtäviin
johtavan	johtava + n
kulttuurimme	kulttuuri + mme
viiniharrastajat	viini + harrastajat
sisällöltään	sisäl + löltään
todettava	tode + ttava
taulutilaa	taulu + tilaa
lauleskellut	lauleskell + ut
valmensi	valmen + si
acetosellan	acetosella + n
esti	est + i
Raumalle	Rauma + lle
kuvaus	kuvaus
biologian	biologia + n
aiempaa	aiemp + aa
korkea	korkea
molemmille	molemm + ille
ryhtyneet	ryhty + neet
rajaavat	raja + avat
hidastavan	hidasta + van
romanttinen	romanttinen
hukkunut	hukku + nut
viisumisopimusten	viisumi + sopimusten
tarvis	tarvi + s
urheilua	urheilu + a
Indexin	Index + in
kulttuuriin	kulttuuri + in
siippojen	siipp + ojen
nopeesti	nope + esti
puolittaa	puolittaa
sienieläinten	sieni + eläinten
maate	maate
kuntoilulaji	kuntoilu + laji
jaettiin	ja + ettiin
merkitsemiseen	merkitsemi + seen
piikkejä	piikk + ejä
:/	:/
vaihtelevista	vaihtelev + ista
Fia	Fia
irrationaalisiksi	irrationaali + siksi
asettamien	asetta + mien
tiedetoimintaan	tiede + toimintaan
kauppapoliittisen	kauppa + poliittisen
selkeästä	selkeä + stä
jossakin	jossakin
stadilaisen	stadilai + sen
kätensä	kä + tensä
Uralin	Ural + in
eurooppalainen	eurooppalainen
rajakaupunki	raja + kaupunki
tietopankki	tieto + pankki
/v/	/v/
hiekka-	hiekka + -
todennäköisempänä	toden + näköisempänä
Sayn	Say + n
opettajaani	opettaja + ani
2,8	2,8
lyötti	lyött + i
heikkoi	heikko + i
muiston	muisto + n
vanhenevien	vanhe + nevien
kirje	kirje
yöelämään	yö + elämään
pötkylöiksi	pötkyl + öiksi
Marskin	Marski + n
turvamiehen	turva + miehen
esittämiin	esittä + miin
matkailuvaliokunnassa	matkailu + valiokunnassa
nurmelle	nurm + elle
tarvittava	tarvittava
kuljettajat	kuljettaja + t
kansaa	kansa + a
lisääntynyt	lisäänty + nyt
lepäävän	le + päävän
vaikkapa	vaikkapa
kammionsa	kammio + nsa
