input	target
tarixlərin	tarix + lərin
uşaqlığımdan	uşaqlığ + ımdan
qarğalarda	qarğa + larda
şaftalınızdan	şaftalı + nızdan
önə	ön + ə
bozbaşları	bozbaş + ları
fahişənin	fahişə + nin
qaranquşlarda	qaranquş + larda
onurğalarımız	onurğa + larımız
şaftalısında	şaftalı + sında
rəhbərlərinizdən	rəhbər + lərinizdən
dəmirləri	dəmir + ləri
onurğamdan	onurğa + mdan
karpları	karp + ları
qardaşlarımıza	qardaş + larımıza
bağbanlarda	bağban + larda
tərcümən	tərcümə + n
qulaqlarınız	qulaq + larınız
günbəz	günbəz
dəvə	dəvə
dinozavrımızda	dinozavr + ımızda
soğanlara	soğan + lara
adada	ada + da
hörümçəklərə	hörümçək + lərə
kölgədə	kölgə + də
elə	elə
dirsəyimizi	dirsə + yimizi
tələbənizə	tələbə + nizə
bizinən	biz + inən
ağlayacaq	ağla + yacaq
xəzinələr	xəzinə + lər
kompüterləri	kompüter + ləri
zəlzələni	zəlzələ + ni
rəhbərlərimdə	rəhbər + lərimdə
vazaları	vaza + ları
əqrəblərindən	əqrəb + lərindən
oraqlardan	oraq + lardan
yardımda	yardım + da
maşınlarda	maşın + larda
kəfgirlərimdən	kəfgir + lərimdən
cürləməliydi	cürləmə + liydi
fəlsəfənə	fəlsəfə + nə
şaftalılarında	şaftalı + larında
saqqalda	saqqal + da
dənizlərdə	dəniz + lərdə
fəlsəfəmizə	fəlsəfə + mizə
məktəblərim	məktəb + lərim
sərçəni	sərçə + ni
söz	söz
saqqalların	saqqal + ların
balıqların	balıq + ların
qoxu	qoxu
penisində	penis + ində
ürəklərdə	ürək + lərdə
bürcdə	bürc + də
geyşalar	geyşa + lar
kişiləri	kişi + ləri
vəziyyətlərimizə	vəziyyət + lərimizə
buynuzlarının	buynuz + larının
yəhudinin	yəhudi + nin
mizrabdan	mizrab + dan
aylar	ay + lar
günəbaxanlara	günəbaxan + lara
bağban	bağban
penislərinizin	penis + lərinizin
südün	süd + ün
istifadəçilərin	istifadəçi + lərin
qaçırsınız	qaç + ırsınız
onurğalarımızın	onurğa + larımızın
qulağının	qulağ + ının
gəlirən	gəl + irən
fəlsəfəsinin	fəlsəfə + sinin
fəaliyyətlərə	fəaliyyət + lərə
mənzərəmi	mənzərə + mi
uşaqlıqlarımıza	uşaqlıq + larımıza
gülüşlərimiz	gülüş + lərimiz
meyvənin	meyvə + nin
axışı	axış + ı
silahlardan	silah + lardan
köməklərimizdə	kömək + lərimizdə
rəhbərlərimizə	rəhbər + lərimizə
biçindən	biçin + dən
fırtınanı	fırtına + nı
ereksiyalara	ereksiya + lara
portağalları	portağal + ları
qulaqlarımı	qulaq + larımı
sünnətlərdən	sünnət + lərdən
bulaqlara	bulaq + lara
sümükdən	sümük + dən
əriyinin	əri + yinin
qarpızların	qarpız + ların
donuz	donuz
çömçəquyruğun	çömçəquyruğ + un
tərcümənə	tərcümə + nə
ereksiyada	ereksiya + da
şaftalılarımıza	şaftalı + larımıza
canavarlara	canavar + lara
vəziyyətimiz	vəziyyət + imiz
axşamdan	axşam + dan
baldızımın	baldız + ımın
qaçqın	qaçqın
dənizlərdən	dəniz + lərdən
hüceyrələrinə	hüceyrə + lərinə
göydələndə	göydələn + də
onurğanda	onurğa + nda
qəlblərinin	qəlb + lərinin
onurğalarımdan	onurğa + larımdan
dirsəyimizə	dirsə + yimizə
mənzərələrinə	mənzərə + lərinə
yaquarlar	yaquar + lar
qarpızın	qarpız + ın
inəklər	inək + lər
qılıncdan	qılınc + dan
xəritələrini	xəritə + lərini
ər	ər
qoxunda	qoxu + nda
tarix	tarix
çan	çan
düşmənimə	düşmən + imə
tısbağa	tısbağa
qəzetdə	qəzet + də
dondurmalara	dondurma + lara
gəmi	gəmi
uşaqlıqlarda	uşaqlıq + larda
kraliçalarınız	kraliça + larınız
tələbədə	tələbə + də
düşman	düşman
dodaqlardan	dodaq + lardan
portağaldan	portağal + dan
mənzərəmizdə	mənzərə + mizdə
cibə	cib + ə
qardaşımızı	qardaş + ımızı
namazımız	namaz + ımız
rəhbərlərinizdə	rəhbər + lərinizdə
xalqalara	xalqa + lara
fəlsəfəmizdən	fəlsəfə + mizdən
dənizdən	dəniz + dən
qərənfillərin	qərənfil + lərin
karplarda	karp + larda
kölgəmizdə	kölgə + mizdə
süngümdən	süngü + mdən
fırtınalara	fırtına + lara
adlarda	ad + larda
biçinlərin	biçin + lərin
donuzları	donuz + ları
buludlar	bulud + lar
onurğalarımızı	onurğa + larımızı
anasın	ana + sın
dinozavrları	dinozavr + ları
analarına	ana + larına
qoxuma	qoxu + ma
üzdən	üz + dən
dirsəklərimdə	dirsək + lərimdə
təbiətlərin	təbiət + lərin
darçını	darçın + ı
əriklərimə	ərik + lərimə
penisinizi	penis + inizi
fəlsəfələriniz	fəlsəfə + ləriniz
mələyində	mələ + yində
gülüşlərinə	gülüş + lərinə
yatacax	yat + acax
dondurmanı	dondurma + nı
analarımız	ana + larımız
sərçələr	sərçə + lər
mənzərələrinizdən	mənzərə + lərinizdən
gözünə	göz + ünə
buynuzdan	buynuz + dan
bıçağımızdan	bıçağ + ımızdan
bağırsağı	bağırsağ + ı
baldızlarımın	baldız + larımın
ərikləri	ərik + ləri
sarımsağa	sarımsağ + a
ürəyin	ürə + yin
isimdən	isim + dən
xəzinənə	xəzinə + nə
portağallardan	portağal + lardan
dünyaların	dünya + ların
köpüyü	köpü + yü
bacılarımı	bacı + larımı
gözdən	göz + dən
kitabdan	kitab + dan
maşınlıq	maşınlıq
günəşin	günəş + in
rəhbərlərindən	rəhbər + lərindən
kərtənkələlər	kərtənkələ + lər
dırnağımdan	dırnağ + ımdan
göydələnlərin	göydələn + lərin
qaçacaqsan	qaç + acaqsan
almazlara	almaz + lara
gülüşlərimizdən	gülüş + lərimizdən
vazalarınıza	vaza + larınıza
kraliçalara	kraliça + lara
düşmanına	düşman + ına
harda	harda
dayanacaqda	dayanacaq + da
bıçaqlarınız	bıçaq + larınız
yardımlardan	yardım + lardan
hüceyrələr	hüceyrə + lər
biçinə	biçin + ə
kraliçamızdan	kraliça + mızdan
mənzərəsinə	mənzərə + sinə
qarpızlar	qarpız + lar
baldızlarımızın	baldız + larımızın
mələklərinizdə	mələk + lərinizdə
otaqlar	otaq + lar
soğanlar	soğan + lar
olacax	ol + acax
körpüdən	körpü + dən
vertolyotları	vertolyot + ları
təsadüfə	təsadüf + ə
ərlərdə	ər + lərdə
vazamıza	vaza + mıza
sümüyüm	sümü + yüm
şənbələrdən	şənbə + lərdən
ilan	ilan
yoldaşına	yoldaş + ına
buynuz	buynuz
alətlərimiz	alət + lərimiz
göyərçinlərdə	göyərçin + lərdə
bıçağına	bıçağ + ına
qaçırsan	qaç + ırsan
sonu	son + u
surələrə	surə + lərə
oraqlara	oraq + lara
penisimizin	penis + imizin
açarda	açar + da
donuzlardan	donuz + lardan
şkafda	şkaf + da
köynəyimizdə	köynə + yimizdə
kraliçaya	kraliça + ya
mitoxondrinin	mitoxondri + nin
uşaqlığımıza	uşaqlığ + ımıza
ev	ev
quşun	quş + un
əriyimə	əri + yimə
qaranquşları	qaranquş + ları
xəzinəmə	xəzinə + mə
futbolçunun	futbolçu + nun
ereksiyalarınızı	ereksiya + larınızı
fəlsəfədə	fəlsəfə + də
saqqallara	saqqal + lara
dolabların	dolab + ların
baharlardan	bahar + lardan
ağacdələnlərdə	ağacdələn + lərdə
bağırtıları	bağırtı + ları
dodaqları	dodaq + ları
üzlərə	üz + lərə
şaftalımı	şaftalı + mı
qardaşlarına	qardaş + larına
fahişələr	fahişə + lər
vertolyotlarda	vertolyot + larda
kraliçalarda	kraliça + larda
kəfgirlərimizdən	kəfgir + lərimizdən
penislərimi	penis + lərimi
kərgədanlarda	kərgədan + larda
xəzinələrimin	xəzinə + lərimin
namazdan	namaz + dan
bəbəkdə	bəbək + də
hörümçəklərinizə	hörümçək + lərinizə
dülgərdən	dülgər + dən
yarasada	yarasa + da
köpüklərə	köpük + lərə
yemişlərinizin	yemiş + lərinizin
gəmiyə	gəmi + yə
qulağımda	qulağ + ımda
dırnağına	dırnağ + ına
gözündən	göz + ündən
penislərimdən	penis + lərimdən
buynuzları	buynuz + ları
köpəyi	köpə + yi
ütülərin	ütü + lərin
balalaykaların	balalayka + ların
bilərsiz	bil + ərsiz
dinozavrın	dinozavr + ın
namazlarım	namaz + larım
bağırsaqlarda	bağırsaq + larda
xəzinənizdə	xəzinə + nizdə
həftələr	həftə + lər
böyürtkənlərdə	böyürtkən + lərdə
şaftalın	şaftalı + n
bibər	bibər
əriklərinizin	ərik + lərinizin
dalğanızda	dalğa + nızda
yardımın	yardım + ın
darçının	darçın + ın
arxivimizə	arxiv + imizə
açarlarımızı	açar + larımızı
bibərin	bibər + in
beyinlərdən	beyin + lərdən
vertolyotun	vertolyot + un
dəyirmanlarda	dəyirman + larda
böyürtkənlərə	böyürtkən + lərə
oraqlarda	oraq + larda
fəaliyyətindən	fəaliyyət + indən
mətbəxlər	mətbəx + lər
kərtənkələlərdə	kərtənkələ + lərdə
günün	gün + ün
qarpızdan	qarpız + dan
günbəzlərdə	günbəz + lərdə
qardaşımın	qardaş + ımın
əqrəbinizi	əqrəb + inizi
düşmanınızın	düşman + ınızın
futbolçular	futbolçu + lar
rəhbərlərdə	rəhbər + lərdə
qaçqınları	qaçqın + ları
arxivinizin	arxiv + inizin
əriyimiz	əri + yimiz
ədəbiyyatdan	ədəbiyyat + dan
göz	göz
canda	can + da
zürafələri	zürafə + ləri
dəvələri	dəvə + ləri
tələbədən	tələbə + dən
baldızlarını	baldız + larını
kraliçanın	kraliça + nın
fəlsəfəmizin	fəlsəfə + mizin
mələklərini	mələk + lərini
bıçağımı	bıçağ + ımı
qardaşlarım	qardaş + larım
ay	ay
buynuzlarımda	buynuz + larımda
baltalarda	balta + larda
gözlərimizə	göz + lərimizə
respublikalar	respublika + lar
öpüşün	öpüş + ün
buralara	bura + lara
düşmənimi	düşmən + imi
xalqalardan	xalqa + lardan
bəbəklərdən	bəbək + lərdən
almazların	almaz + ların
axşamların	axşam + ların
yemişində	yemiş + ində
bıçaqlarımız	bıçaq + larımız
minbəri	minbər + i
xəstəlikdən	xəstəlik + dən
ovçunun	ovçu + nun
rəhbərinin	rəhbər + inin
aylarında	ay + larında
tərcüməsinə	tərcümə + sinə
buynuzumda	buynuz + umda
busə	busə
kəfgirinizi	kəfgir + inizi
uşaqlıqlarının	uşaqlıq + larının
sümüyündə	sümü + yündə
köpükdə	köpük + də
içirsiniz	iç + irsiniz
filmin	film + in
məktəbləriniz	məktəb + ləriniz
bıçaqlarımda	bıçaq + larımda
kölgəmizə	kölgə + mizə
oturacağam	otur + acağam
məktəblərindən	məktəb + lərindən
buynuza	buynuz + a
dırnağımız	dırnağ + ımız
xəritəmizi	xəritə + mizi
sivilizasiyalardan	sivilizasiya + lardan
açarından	açar + ından
gec	gec
cümələrə	cümə + lərə
onurğalarımıza	onurğa + larımıza
xəzinənizdən	xəzinə + nizdən
məktəblərini	məktəb + lərini
yemişimizin	yemiş + imizin
dəvəquşu	dəvəquşu
bulaqların	bulaq + ların
zoğu	zoğ + u
öpüşdə	öpüş + də
ereksiyanızı	ereksiya + nızı
dalğamı	dalğa + mı
hörümçəklərdən	hörümçək + lərdən
verildi	ver + ildi
penisimizdə	penis + imizdə
kağızdan	kağız + dan
məktəblərimdən	məktəb + lərimdən
sifariş	sifariş
quyruqların	quyruq + ların
yox	yox
tərcüməsindən	tərcümə + sindən
kölgəmə	kölgə + mə
xəzinələrim	xəzinə + lərim
rəndəyə	rəndə + yə
qəzetlərə	qəzet + lərə
xəritəsinə	xəritə + sinə
baldızımda	baldız + ımda
bibərdə	bibər + də
əjdəha	əjdəha
balalaykalarda	balalayka + larda
alçalarınızdan	alça + larınızdan
təzyiqin	təzyiq + in
fəaliyyətinizdə	fəaliyyət + inizdə
hüceyrəmdə	hüceyrə + mdə
zəfəran	zəfəran
təbiətlərdə	təbiət + lərdə
xərlərdə	xər + lərdə
onurğana	onurğa + na
qələbəyə	qələbə + yə
qoxumuzun	qoxu + muzun
xəritələrində	xəritə + lərində
çəyirtkələrə	çəyirtkə + lərə
analarım	ana + larım
müsabiqələrdə	müsabiqə + lərdə
rənglərdən	rəng + lərdən
oxuyan	oxu + yan
düşmənləriniz	düşmən + ləriniz
onurğada	onurğa + da
qaloşlarda	qaloş + larda
ürəklərə	ürək + lərə
kölgənin	kölgə + nin
baharların	bahar + ların
zəlzələlərə	zəlzələ + lərə
xəzinənizə	xəzinə + nizə
şaftalılarımda	şaftalı + larımda
kölgəsində	kölgə + sində
oyuncaqlar	oyuncaq + lar
xəritələr	xəritə + lər
qaçdın	qaç + dın
həqiqətlərə	həqiqət + lərə
qulaqlarına	qulaq + larına
penislərimizdə	penis + lərimizdə
qəlsəmələr	qəlsəmə + lər
süngülərimizdən	süngü + lərimizdən
xəzinənizi	xəzinə + nizi
əqrəbdə	əqrəb + də
fakültədə	fakültə + də
müzakirəmə	müzakirə + mə
çiçəklərdə	çiçək + lərdə
mahnıya	mahnı + ya
sevgi	sevgi
baldızımıza	baldız + ımıza
tələbələrimdə	tələbə + lərimdə
sözlüklərdə	sözlük + lərdə
özünüidarəetmələri	özünüidarəetmə + ləri
günbəzləri	günbəz + ləri
kəfgirlərinizdən	kəfgir + lərinizdən
şkaflarda	şkaf + larda
namazınız	namaz + ınız
anaları	ana + ları
düktürdür	düktür + dür
vazanızı	vaza + nızı
rənglərə	rəng + lərə
kitabxananı	kitabxana + nı
səhifənin	səhifə + nin
kaktusları	kaktus + ları
kraliçalarımızı	kraliça + larımızı
oyuncaqların	oyuncaq + ların
əriklərində	ərik + lərində
dayanacağa	dayanacağ + a
xərə	xər + ə
alətlərə	alət + lərə
kitabların	kitab + ların
bazardan	bazar + dan
gülüşünüzə	gülüş + ünüzə
dünyamdan	dünya + mdan
kilsələrin	kilsə + lərin
süngülərinizə	süngü + lərinizə
dirsəyimə	dirsə + yimə
oxur	oxu + r
kişilərin	kişi + lərin
Ayşə	Ayş + ə
qəlbində	qəlb + ində
ütünün	ütü + nün
təyyarədən	təyyarə + dən
dizdə	diz + də
kəfgirlərim	kəfgir + lərim
bıçaq	bıçaq
tərcümələrində	tərcümə + lərində
gülüşdə	gülüş + də
əriklərinizdən	ərik + lərinizdən
saqqalı	saqqal + ı
mənim	mən + im
böyrəklərə	böyrək + lərə
qulağınızın	qulağ + ınızın
əjdahaların	əjdaha + ların
düşmanında	düşman + ında
balalaykada	balalayka + da
mahnıda	mahnı + da
qızılgülə	qızılgül + ə
hüceyrənə	hüceyrə + nə
yardıma	yardım + a
kölgənizdən	kölgə + nizdən
qalibiyyətlərə	qalibiyyət + lərə
əqrəblərinizdən	əqrəb + lərinizdən
surələrdən	surə + lərdən
karpa	karp + a
meymunda	meymun + da
gümüşlərə	gümüş + lərə
həftələrdə	həftə + lərdə
quşlar	quş + lar
vəziyyətinizdən	vəziyyət + inizdən
köynəklərinə	köynək + lərinə
baldızınızdan	baldız + ınızdan
qardaşlarımda	qardaş + larımda
yoldaşlara	yoldaş + lara
dırnaqlarımızı	dırnaq + larımızı
vazalarınızda	vaza + larınızda
sözlərin	söz + lərin
muzeylərə	muzey + lərə
güldüm	gül + düm
