input	target
tettették	tettet + ték
saarekkeita	saarek + keita
hiperbolává	hiperbolá + vá
Ammánért	Ammán + ért
élesztőkre	élesztő + kre
dézsmájuk	dézsmá + juk
rímekig	rím + ekig
mukautuksista	mukautu + ksista
igéink	igé + ink
Häkkinen	Häkkinen
kuroutuneen	kuroutu + neen
felmelegedésé	felmelegedés + é
bábun	bábu + n
puhumme	puhu + mme
csuklóról	csukló + ról
sírkő	sírkő
többnyelvűségből	többnyelvűség + ből
1265/2001	1265/2001
kaikenpuoliseen	kaikenpuoli + seen
Mansonin	Manson + in
gyárnak	gyár + nak
touko-/kesäkuussa	touko + -/kesäkuussa
ékéig	éké + ig
downshiftaajiksi	downshiftaaj + iksi
keksit	keksi + t
szövettanokká	szövettan + okká
archeológiákkal	archeológiá + kkal
katoaa	ka + toaa
biccentenétek	biccent + enétek
Jakutszk	Jakutszk
félreértve	félreért + ve
asszaszinjaik	asszaszin + jaik
leprásoknál	leprás + oknál
vähänks	vähänks
tűt	tű + t
fasisztákká	fasisztá + kká
mieheltäni	mie + heltäni
marraskuulle	marraskuu + lle
kohójuk	kohó + juk
Galea	Gale + a
jeesuksen	jeesu + ksen
Ír-tengerre	Ír-tenger + re
naapurin	naapuri + n
vízügyivel	vízügyi + vel
jedi-ritarit	jedi + -ritarit
játékszínnek	játékszín + nek
csecsemőkbe	csecsemő + kbe
Ansaksen	Ansa + ksen
szemüregünk	szemüreg + ünk
peuranpyyntikuopat	peuran + pyyntikuopat
nyársaik	nyárs + aik
kifutópályái	kifutópályá + i
mechanizáltad	mechanizál + tad
konzerválásról	konzerválás + ról
suloisia	suloi + sia
rezisztenciáik	rezisztenciá + ik
nyugtalanítaniuk	nyugtalanít + aniuk
űrkutatásért	űrkutatás + ért
közvetítenék	közvetít + enék
toivottomassa	toivot + tomassa
viikkoa	viikko + a
pyyntöön	pyyntö + ön
virgácsoknak	virgács + oknak
Marin	Mari + n
kansalliselle	kansalli + selle
krumplibogárból	krumplibogár + ból
csehón	csehó + n
pelästyivät	pelästy + ivät
katoa	ka + toa
huszadikán	huszadiká + n
lexikonért	lexikon + ért
lisäosassa	lisä + osassa
Utsjoella	Utsjo + ella
leiratkozásokként	leiratkozás + okként
páriánk	páriá + nk
palvottu	palvo + ttu
szövevényesben	szövevényes + ben
karácsonyiként	karácsonyi + ként
szárazföldekéi	szárazföld + ekéi
telekommunikációhoz	telekommunikáció + hoz
kezesem	kezes + em
tarkastuksissa	tarkastu + ksissa
monarkiasta	monarkia + sta
merentakaisien	meren + takaisien
arvostusmenetelmiä	arvostus + menetelmiä
kolmensadantuhannen	kolme + nsadantuhannen
kyselyn	kysely + n
paprikasuikaleita	paprika + suikaleita
pystyi	pysty + i
fasizmusunk	fasizmus + unk
komplexéi	komplex + éi
alátámasztania	alátámaszt + ania
aukoneesta	auko + neesta
konformizmusban	konformizmus + ban
itsenäiset	itsenäi + set
síeléssel	síelés + sel
viidessä	vii + dessä
megszüntetésük	megszüntetés + ük
népsűrűségekből	népsűrűség + ekből
sólyomféléid	sólyomfélé + id
kalkulálnátok	kalkulál + nátok
szemük	szem + ük
köpenyegnél	köpenyeg + nél
turhat	turha + t
Noéknak	Noé + knak
ovelta	ov + elta
kantasolujen	kanta + solujen
tippunu	tippu + nu
asetetut	aset + etut
személyleírásnál	személyleírás + nál
údoknál	úd + oknál
körhintáknak	körhintá + knak
Lőwe	Lőw + e
sivuikkunaa	sivu + ikkunaa
malomé	malom + é
irtautumisen	irtautumi + sen
vágyakozás	vágyakoz + ás
révészhez	révész + hez
rendszerességekkel	rendszeresség + ekkel
kirjotti	kirjo + tti
dizentériáéi	dizentériá + éi
leadtok	lead + tok
Atlaszaim	Atlasz + aim
tasavallan	tasa + vallan
äänivoitolla	ääni + voitolla
tájnyelvetek	tájnyelv + etek
előmozdítaniuk	előmozdít + aniuk
96/93/EY	96/93/EY
Sarellin	Sarelli + n
reppunsa	reppu + nsa
jokirannassa	joki + rannassa
fényerőktől	fényerő + ktől
työllisyydelle	työllisyy + delle
television	televisio + n
hiuksenhienosti	hiuksen + hienosti
tiedonpalasia	tie + donpalasia
istenikként	isteni + kként
vonalazzátok	vonalaz + zátok
sijalle	sija + lle
Promusicae-järjestön	Promusicae + -järjestön
harminccal	harminc + cal
laitat	lait + at
luonnontilaisia	luonnon + tilaisia
Beckhamin	Beckham + in
üdvözletekben	üdvözlet + ekben
media-	media + -
kordult	kordul + t
blendéink	blendé + ink
megbánjuk	megbán + juk
jégtömbbel	jégtömb + bel
falloszokra	fallosz + okra
epidemiológusban	epidemiológus + ban
syntymekanismeja	synty + mekanismeja
szellemnek	szellem + nek
pasasérrá	pasasér + rá
tályogé	tályog + é
liikennelupa	liikenne + lupa
keskittyä	keskittyä
per	per
kojoté	kojot + é
edistäviä	edistä + viä
moziért	mozi + ért
riitä	riit + ä
sovittiin	so + vittiin
Fideszben	Fidesz + ben
tulevista	tulev + ista
tarkistaaksesi	tarkistaa + ksesi
kansainvälistämisessä	kansainvälistämi + sessä
aikaisemmissa	aikai + semmissa
otolliset	otolli + set
nevezetesektől	nevezetes + ektől
élekként	él + ekként
tündérrózsákért	tündérrózsá + kért
-dogálod	-dogál + od
suttogásaid	suttogás + aid
ilmakuplan	ilma + kuplan
sertésinfluenzákkal	sertésinfluenzá + kkal
statisztikusoknak	statisztikus + oknak
kötődnie	kötőd + nie
jelképesbe	jelképes + be
joukkue	joukkue
toivoisin	toivo + isin
excentrikusokra	excentrikus + okra
befogadnod	befogad + nod
sukupuolten	suku + puolten
löydetyistä	löy + detyistä
edessä	edessä
päätettiin	päät + ettiin
Tuuli	Tuuli
lyömässä	lyö + mässä
ügyintézéseid	ügyintézés + eid
omistusasunnon	omistus + asunnon
zabpelyhen	zabpe + lyhen
lemondjam	lemond + jam
honiak	honi + ak
törmelékei	törmelék + ei
bronzérmeket	bronzér + meket
épületünk	épület + ünk
kuljetettavan	kuljet + ettavan
tuberkulózisoknak	tuberkulózis + oknak
verkon	verk + on
menetät	menet + ät
Pakisztánnal	Pakisztán + nal
syntyneistä	synty + neistä
szlovákjuk	szlovák + juk
palautui	palautu + i
osaan	osa + an
käytön	käyt + ön
kegyelemdöféshez	kegyelemdöfés + hez
keinun	keinu + n
Jimmy	Jimmy
penkille	penk + ille
miniuniversumi	mini + universumi
cenzúrákká	cenzúrá + kká
fotóalbumként	fotóalbum + ként
elhanyagoltalak	elhanyagol + talak
ympyrää	ympyrä + ä
kiistellystä	kiistell + ystä
nyilvántartanod	nyilvántart + anod
aiheuttamilta	aiheutta + milta
werkfotóért	werkfotó + ért
sadevesikaivoa	sade + vesikaivoa
sisältyä	sisältyä
tartományaitok	tartomány + aitok
käytävillä	käytäv + illä
g/mol	g/mol
varattuja	vara + ttuja
füstölném	füstöl + ném
kontaktlencséktől	kontaktlencsé + ktől
elöljárósoké	elöljárós + oké
szociológusnak	szociológus + nak
Brasilia	Brasilia
Feriből	Feri + ből
interventiovarastoissa	interventio + varastoissa
1−5	1−5
lenni	le + nni
Herakleios	Herakleios
nagyszájúaknak	nagyszájú + aknak
muslicáé	muslicá + é
statuksesta	statu + ksesta
vahvistettaessa	vahvist + ettaessa
óvatosra	óvatos + ra
fájdalmaknak	fájdal + maknak
letartóztatásaik	letartóztatás + aik
kehitysmaissa	kehitys + maissa
Räisäsellä	Räisä + sellä
Android-pohjaisten	Android + -pohjaisten
hintákra	hintá + kra
elmúlnának	elmúl + nának
ülőpadokba	ülőpad + okba
välipalaksi	väli + palaksi
sápadt	sápad + t
Brémám	Brémá + m
taittui	taittu + i
emléktárgyakat	emléktárgy + akat
átírásért	átírás + ért
voimaan	voi + maan
kölcsönadnod	kölcsönad + nod
tetszetősbe	tetszetős + be
habognának	habog + nának
akadályoz	akadályoz
bevette	beve + tte
hajnalkáé	hajnalká + é
yhteiskäsitteen	yhteis + käsitteen
keskeytynyttä	keskeyty + nyttä
kaksisataa	kaksi + sataa
gyógyszerészetük	gyógyszerészet + ük
modemekként	modem + ekként
Kaijasilta	Kaijasilta
Parkinson-kóroknak	Parkinson-kór + oknak
tarkastelua	tarkastelu + a
gumikig	gumi + kig
inhimillisempään	inhimilli + sempään
osavuosikatsauksessa	osa + vuosikatsauksessa
peto	peto
heräsin	herä + sin
Pandórákkal	Pandórá + kkal
rästijuttuja	rästi + juttuja
Mulberry-huivin	Mulberry + -huivin
löytämään	löytä + mään
ívűekre	ívű + ekre
elmulasztásokig	elmulasztás + okig
Green	Green
hallgatagokat	hallgatag + okat
lélekbúváraim	lélekbúvár + aim
tunnistamisia	tunnistami + sia
suurin	suurin
Észak-Afrikán	Észak-Afriká + n
Lund	Lund
tulokseksi	tulo + kseksi
vécékről	vécé + kről
osztálytársakból	osztálytárs + akból
röhögnie	röhög + nie
olemme	ol + emme
Tennesseestä	Tennessee + stä
széllovaglásba	széllovaglás + ba
opiskeleville	opiskelev + ille
Szüzeknek	Sz + üzeknek
becsületeink	becsület + eink
halásznyestjük	halásznyest + jük
bórjai	bór + jai
hengittänyt	hengittä + nyt
gyermekorvoson	gyermekorvos + on
saksalaisille	saksalai + sille
állítja	állít + ja
lajeissa	laj + eissa
konflisokká	konflis + okká
Libušen	Libuše + n
valceré	valcer + é
hematológiáim	hematológiá + im
borítékjaitok	boríték + jaitok
kehitystyön	kehitys + työn
mainitsin	maini + tsin
élesztőik	élesztő + ik
ison	iso + n
pirult	pirul + t
tietämys	tietämys
osuuskunnalta	osuus + kunnalta
painokelpoista	paino + kelpoista
skanzenekben	skanzen + ekben
porcelánüzleten	porcelánüzlet + en
sivuradan	sivu + radan
käytettäväksi	käyt + ettäväksi
szemészeknek	szemész + eknek
eläinlääkärintarkastuksista	eläin + lääkärintarkastuksista
modernizáljunk	modernizál + junk
Couturen	Couture + n
társasjátékokhoz	társasjáték + okhoz
szerződőkéi	szerződő + kéi
teleházról	teleház + ról
összeesküvésből	összeesküvés + ből
suunnitelmiensa	suunnitelm + iensa
árva	árva
Tigriseitek	Tigris + eitek
randizásotok	randizás + otok
valtiopäiväsäätyyn	valtio + päiväsäätyyn
opintopisteensä	opinto + pisteensä
koululaiset	koululai + set
redőkkel	redő + kkel
tiskipöydän	tiski + pöydän
protonok	proton + ok
korostaakin	korostaa + kin
pontosításokként	pontosítás + okként
fösvényt	fösvény + t
viipurilaiselle	viipurilai + selle
Bonino	Bonino
paprikaa	paprika + a
Street	Street
syvällisemmin	syvällise + mmin
kurblid	kurbli + d
pyydettiin	pyy + dettiin
vienti	vienti
Aro	Aro
senttimetrin	sentti + metrin
seksityöläisiä	seksi + työläisiä
hamvakéi	hamv + akéi
tételekről	tétel + ekről
Mercury	Mercury
kesäyliopistoon	kesä + yliopistoon
Eurooppa-osaamistaan	Eurooppa + -osaamistaan
részletek	részlet + ek
auttaja	auttaja
gróftól	gróf + tól
kellos	kello + s
kifiguráznátok	kifiguráz + nátok
menettelytapojen	menettely + tapojen
aluszékonyságokat	aluszékonyság + okat
ügyész	ügyész
kotyvasztanak	kotyvaszt + anak
szolgájáé	szolgájá + é
kunnostettua	kunnost + ettua
állkapocscsontnál	állkapocscsont + nál
zászlóaljakig	zászlóalj + akig
ulkopuolisuuteni	ulkopuolisuu + teni
mágusokkal	mágus + okkal
tőzikééi	tőziké + éi
helyiben	helyi + ben
asztrológián	asztrológiá + n
laskusta	lasku + sta
opin	op + in
käyvän	käy + vän
tunteja	tunt + eja
aluepolitiikasta	alue + politiikasta
eperfáim	eperfá + im
huipulla	huip + ulla
ilahduttavan	ilahdutta + van
saavutetusta	saavut + etusta
cowboyokkal	cowboy + okkal
esitetyt	esit + etyt
kerrottuja	ker + rottuja
szóközökké	szóköz + ökké
borsikafűként	borsikafű + ként
patronázzsal	patronáz + zsal
gőzfürdőként	gőzfürdő + ként
rikas	rikas
kuvatessamme	kuva + tessamme
szélhámosságnak	szélhámosság + nak
gombászai	gombász + ai
szádtól	szád + tól
fortélyosságai	fortélyosság + ai
hógolyókkal	hógolyó + kkal
telkektől	tel + kektől
harmincnégyem	harmincnégy + em
Eszterig	Eszter + ig
helyeselnének	helyesel + nének
háziállata	háziállat + a
hyväksyttyjen	hyväksytty + jen
művelten	művelt + en
germanizmusod	germanizmus + od
luultiin	luul + tiin
éneklésekhez	éneklés + ekhez
nemzőszervről	nemzőszerv + ről
nuotion	nuotio + n
feláldozol	feláldoz + ol
vahvistuminen	vahvistuminen
Zsófiákhoz	Zsófiá + khoz
kalandosakéi	kalandos + akéi
mesterei	mester + ei
szerencsésnek	szerencsés + nek
kohdemaahan	kohde + maahan
hajlítóként	hajlító + ként
määristä	määr + istä
perusvapauksien	perus + vapauksien
ápolatlanról	ápolatlan + ról
lefordíthatókba	lefordítható + kba
vétsünk	vét + sünk
hidroplánnal	hidroplán + nal
sárgalázig	sárgaláz + ig
ruhtinaskuntaa	ruhtinas + kuntaa
lopulta	lop + ulta
sötété	sötét + é
kassiaan	kassi + aan
benzoloknak	benzol + oknak
píroktól	pír + októl
felosztásokra	felosztás + okra
syysaamuna	syys + aamuna
bátorítanod	bátorít + anod
Gold	Gold
oldhatókkal	oldható + kkal
käyttöönottoa	käyttöönotto + a
ámokfutásokkal	ámokfutás + okkal
emlékezeteshez	emlékezetes + hez
verhottiin	verho + ttiin
uhkasivat	uh + kasivat
ágyneműktől	ágynemű + ktől
módosító	módosító
Lappföldjei	Lappföld + jei
finomhangolásaik	finomhangolás + aik
sajnálattá	sajnálat + tá
műkbe	mű + kbe
problematikusakra	problematikus + akra
alareunaan	ala + reunaan
privijei	privi + jei
velkasuhteiden	velka + suhteiden
jäljessään	jäljessä + än
citromfagylaltjaik	citromfagylalt + jaik
kálváriákként	kálváriá + kként
vasgyárig	vasgyár + ig
sijoittui	sijoittu + i
stílusai	stílus + ai
hirtelenről	hirtelen + ről
fülhallgatókat	fülhallgató + kat
kiküszöbölnünk	kiküszöböl + nünk
uima-altaan	uima + -altaan
Amiens	Amiens
hidegháborúknak	hidegháború + knak
cetlitek	cetli + tek
katastrofaalinen	katastrofaalinen
horgoknak	hor + goknak
lampaat	lam + paat
tutkimusjakson	tutkimus + jakson
hangszedőnek	hangszedő + nek
vihogjatok	vihog + jatok
valtakunnallisesti	valta + kunnallisesti
sydämesi	sydä + mesi
uudistumista	uudistumi + sta
görögdinnyévé	görögdinnyé + vé
näkisit	nä + kisit
buzira	buzi + ra
käännyttyäni	kään + nyttyäni
átkeresztelnélek	átkeresztel + nélek
megerősödnétek	megerősöd + nétek
szavalnák	szaval + nák
kyrsän	kyrsä + n
cm:n	cm:n
EKP/2000/8	EKP/2000/8
fényképészért	fényképész + ért
rakentuvan	rakentu + van
kerítitek	kerít + itek
myyntivoitot	myynti + voitot
növény-egészségügyivé	növény-egészségügyi + vé
vaalipiiristä	vaali + piiristä
Bergèresin	Bergères + in
gyümölcsleveknek	gyümölcsl + eveknek
koaláitok	koalá + itok
kielitieteellistä	kieli + tieteellistä
kíváncsiságban	kíváncsiság + ban
Malesiasta	Malesia + sta
dicsekednél	dicsek + ednél
vasemmalle	vase + mmalle
megállapítsam	megállapít + sam
poislähdön	poisläh + dön
edellisellä	edelli + sellä
organisoimaan	organisoi + maan
antamien	anta + mien
saattaapa	saattaa + pa
työskentelyalueille	työskentely + alueille
részesednétek	részesed + nétek
kirkkailla	kirk + kailla
järjestämällä	järjestä + mällä
katkoviiva	katko + viiva
bosszúságban	bosszúság + ban
laivaliikenteessä	laiva + liikenteessä
kártyáktól	kártyá + któl
saunominen	saunominen
yksilöllistä	yksilölli + stä
irídiumot	irídium + ot
diáéi	diá + éi
hipnotikustól	hipnotikus + tól
üzletelő	üzletel + ő
repcénk	repcé + nk
melankolikusságokba	melankolikusság + okba
gravitációkéi	gravitáció + kéi
sairaus	sairaus
sisältöjen	sisältö + jen
koosta	ko + osta
Yhdysvaltain	Yhdysval + tain
vasfüggönyön	vasfüggöny + ön
rajattu	raja + ttu
termelőnk	termelő + nk
atlaszokhoz	atlasz + okhoz
citymarketin	city + marketin
Philadelphia	Philadelphia
tegnapelőttjeid	tegnapelőtt + jeid
avaussanat	avaus + sanat
harmia	harmi + a
dugóhoz	dugó + hoz
2002/589/YUTP	2002/589/YUTP
kyetään	kyetä + än
sallitusta	sallit + usta
tyylisen	tyyli + sen
painostus	painostus
saattaisi	saatta + isi
borászatitól	borászati + tól
henkilöihin	henkilö + ihin
tietokonepelejä	tieto + konepelejä
laulanut	laula + nut
tarpeilleen	tar + peilleen
Magazine	Magazine
felkérésre	felkérés + re
tutkimustehtäviin	tutkimus + tehtäviin
jokaisen	jokai + sen
yläkertaan	ylä + kertaan
Android-jyrä	Android + -jyrä
keltaiset	keltai + set
tölkistä	tölk + istä
zamattal	zamat + tal
elfakulnának	elfakul + nának
nauranut	naura + nut
pelkästä	pelk + ästä
ríttak	rí + ttak
yksimielinen	yksimielinen
olvasmányokból	olvasmány + okból
anglicizmusaid	anglicizmus + aid
teflonnal	teflon + nal
formációkban	formáció + kban
alemmalla	alem + malla
versenymű	versenymű
zamatokat	zamat + okat
Euro–Välimeri-sopimus	Euro + –Välimeri-sopimus
syömässä	syö + mässä
gerinccsatornáról	gerinccsatorná + ról
kínáljátok	kínál + játok
nimeä	nim + eä
dalmáciaiaknak	dalmáciai + aknak
kylmässä	kylmä + ssä
készpénzre	készpénz + re
1998	1998
utolsóval	utolsó + val
monivuotinen	monivuotinen
salama	salama
olennaisten	olennai + sten
Édenkerttől	Édenkert + től
potilaiden	potila + iden
ravintoa	ravinto + a
Mexikóvárosig	Mexikóváros + ig
jouluaiheinen	joulu + aiheinen
támogatóknak	támogató + knak
heikommaksi	heik + ommaksi
mellkasokká	mellkas + okká
importok	import + ok
aikomuksiaan	aikomu + ksiaan
osztállyal	osztál + lyal
összefogniuk	összefog + niuk
valojen	valo + jen
lisäkseen	lisäks + een
logisztikainál	logisztikai + nál
taloja	talo + ja
päinvastoin	päinvastoin
esősbe	esős + be
Raivolassa	Raivola + ssa
toimenpiteissä	toimen + piteissä
megbízóban	megbízó + ban
szövőnőkhöz	szövőnő + khöz
kunnolla	kunnolla
Wimbledon	Wimbledon
ráadnálak	ráad + nálak
puolueille	puolue + ille
tarkoitettu	tarkoit + ettu
tekemättä	te + kemättä
szemceruzákért	szemceruzá + kért
isoisästä	iso + isästä
aika-alueen	aika + -alueen
1979	1979
kertausta	kertaus + ta
vaalitarkkailuvaltuuskunnan	vaali + tarkkailuvaltuuskunnan
bussikuskin	bussi + kuskin
Etelä-Afrikan	Etelä-Afrik + an
Haitiért	Haiti + ért
syntymään	synty + mään
Pygmalion	Pygmalion
kialakításnál	kialakítás + nál
rövidlátáson	rövidlátás + on
villanykörtébe	villanykörté + be
Ernst	Ernst
keresztlányaik	keresztlány + aik
syntymään	synty + mään
ultimátumért	ultimátum + ért
käyttämä	käyttä + mä
csészealjnak	csészealj + nak
grafikákban	grafiká + kban
foghatókat	fogható + kat
jogászokon	jogász + okon
yrittäjälle	yrittäjä + lle
felezőtök	felező + tök
hätäisiä	hätäi + siä
uhkaako	uh + kaako
Suur-Kairo	Suur-Kairo
iparosodásokkal	iparosodás + okkal
tokért	tok + ért
lantáné	lantán + é
folyamatjelzőim	folyamatjelző + im
kiközösítették	kiközösít + ették
al-Qaidan	al-Qaida + n
luteus	luteus
Vanuatuja	Vanuatu + ja
viisaimpien	viisa + impien
historiaan	historia + an
görögöm	görög + öm
festiläisille	festiläi + sille
albumáról	albumá + ról
749	749
irtványaid	irtvány + aid
Heatmiser	Heatmiser
eltérne	eltér + ne
nyelesbe	nyeles + be
változatlanoknak	változatlan + oknak
työmenestykseen	työ + menestykseen
látszerészeknél	látszerész + eknél
bongata	bongata
viimeiseen	viimei + seen
huolta	huol + ta
suomensin	suomen + sin
tenttikirjat	tentti + kirjat
harteilleen	harte + illeen
Jyväskylän	Jyväskylä + n
perheemme	perhe + emme
pakkaillut	pakkaill + ut
ympäristökysymyksiin	ympäristö + kysymyksiin
tiedostojen	tiedosto + jen
hellitti	hellitt + i
agyonlőjön	agyonlő + jön
täyty	täyt + y
sápatagokig	sápatag + okig
számegyenesektől	számegyenes + ektől
kuuluviksi	kuulu + viksi
pilsneriä	pilsneri + ä
saaliista	saali + ista
vigyázzátok	vigyáz + zátok
